citation,citation_2014,email,hindex,hindex_2014,iindex,iindex_2014,maxyear,minyear,name,position,tags,totaltitle
13079,5548,Verified email at ecs.soton.ac.uk,49,30,160,83,2019,1896,Neil M White,"Professor of Intelligent Sensor Systems, Electronics and Computer Science,  University of Southampton None","Intelligent Sensors,Thick-film Sensors,Energy Harvesting,Smart Sensors",492
12865,9395,Verified email at ee.cuhk.edu.hk - ,61,52,245,178,2019,1987,"Dr. rer. nat. Jian-Bin XU (許建斌), FIEEE",Professor of Electronic Engineering and Director of Materials Science and Technology Research Center Homepage None,"electronic materials,graphene,nanotechnology,organic semiconductors,photovoltaics",486
12783,5627,Verified email at ucl.ac.uk,46,31,144,90,2019,1988,Professor Sarah  K Spurgeon,"Department of Electronic and Electrical Engineering,  University College London None","Control and Observers,Sliding Modes,Variable Structure Systems",433
12953,9355,Verified email at mangaloreuniversity.ac.in,41,34,341,228,2019,1912,Naveen kumar S.K,"Professor, Department of Electronics,  Mangalore University None","Nano sensor,Nano Electronics Devices,Image Encryption on FPGA,Microwave Communication,Medical Electronics",3053
12665,7849,No verified email - ,51,37,274,189,2020,1788,Kawsar Ahmed,"Student of Electrical and Electronics Engineering, IUBAT Homepage None","Artificaial Intelligence,Electrical,Electronics,Science,Radio signal",1752
12753,6831,No verified email,49,36,217,147,2019,1955,Dileep Kumar,ASSISTANT PROFESSOR OF ELECTRONICS ELECTRONICS None,"ELECTRONICS,EMBEDDED SYSTEMS",3082
123,121,Verified email at ee.oulu.fi - ,4,4,4,4,2017,2011,S Tamoor-ul-Hassan,"Centre for Wireless Communications,  University of Oulu, Oulu , Finland","Small Cell Networks,Cooperative Communications,Cognitive Radio Networks,MIMO,General Area of Wireless Communications",7
121,94,Verified email at nokia.com - ,7,5,4,2,2014,2011,Boris Kouassi,"Ph.D Université de Nice Sophia Antipolis, Laboratoire I3S, Intel Mobile Communications Homepage None","Cognitive Wireless Communications,Signal Processing,Massive MIMO,Cognitive Radio,4G/5G IoT-M2M",13
121,100,Verified email at stu.edu.iq,6,5,3,2,2019,2003,Walid A. AL-HUSSAIBI,"Assist. Prof. in Wireless and Mobile Communications, Southern Technical University (STU) massive MIMO None","massive MIMO,multiuser MIMO-NOMA,chaotic communications,performance evaluation,multiple access techniques",28
117,117,Verified email at oulu.fi,5,5,3,3,2019,2015,Mohammad Moltafet,"PhD Researcher at Center for Wireless Communications,  University of Oulu None","Wireless communication,Optimization",23
108,20,Verified email at ieee.org,6,3,5,0,2018,1994,IBRAHIM GHAREEB,"Associate professor of wireless communications at electrical engineering department, Jordan Digital communications with emphasis on digital modulation and coding None","Digital communications with emphasis on digital modulation and coding,wireless communications,wireless ad-hoc and sensor netwo",29
104,104,Verified email at etf.unsa.ba - ,3,3,2,2,2019,2007,Jasmin Musovic,Head of Radio Monitoring at Communications regulatory Agency B&H Homepage None,wireless communications,27
103,42,Verified email at greenwich.ac.uk,5,3,4,1,2015,2010,Kwashie Amartei Anang,"Research student of Wireless Communications,  University of Greenwich None","Cellular wireless network,antenna design,Ad-hoc network,wireless communications",38
12225,8456,Verified email at jssaten.ac.in,37,34,366,260,2018,1885,Sampath Kumar,"Professor of Electronics & Communication, UP Technical University VLSI Design None",VLSI Design,3083
103,102,Verified email at ifn.et.tu-dresden.de,5,5,3,3,2017,2013,Tobias Seifert,"Mobile Communications Systems,  Technische Universität Dresden None","MIMO Detection,Turbo Equalization,Iterative Receiver-Architectures,Digital Circuit Design,Embedded Systems Design",12
34,33,Verified email at mci.ir,3,3,2,2,2015,2012,Hesamaddin Najmi,Mobile Communication Company of IRAN Corporate Strategy Alignment None,"Corporate Strategy Alignment,Project Portfolio Management,Supply Chain Network Design",6
33,33,Verified email at skku.edu,3,3,1,1,2019,2013,Nguyen Minh Tran,"Wireless communications Lab., CIOT Lab.,  SKKU , Korea.","coding metasurface,reflectarray,wireless power transfer,antennas and propagation",15
27,27,Verified email at ptithcm.edu.vn,3,3,2,2,2018,2013,PM Quang,"Wireless Communication Lab, Post and Telecommunication Institute of Technology wireless communications None","wireless communications,cooperative communications,cognitive networks,energy harvesting,antenna",8
24,24,Verified email at oulu.fi,4,4,0,0,2019,2013,Ayotunde Oluwaseun Laiyemo,"Centre for wireless communications,  University of Oulu None",,10
23,23,Verified email at student.upm.edu.my - ,2,2,2,2,2019,2008,Mojtaba Ahadi,PhD of Wireless Communications Homepage None,"Wireless Communications,Antenna design,Radars,Microware devices,Communication Networks",7
22,12,Verified email at mcl.hu - ,3,2,0,0,2016,2004,Tamás Jursonovics,BME - Mobile Communications Laborator Homepage None,IPTV,13
22,21,Verified email at utm.my,3,3,0,0,2019,2009,"Arsany Arsad, A. Arsad",Wireless Communication Centre UTM Signal Propagations None,"Signal Propagations,Mobile Communications,5G Millimeter Wave",13
10285,5904,Verified email at wiwi.uni-frankfurt.de - ,43,32,117,78,2019,1993,Bernd Skiera,"Professor of Electronic Commerce,  Goethe-University, Frankfurt , Germany","Electronic Commerce,Pricing,Customer Management,Online-Marketing",288
10262,6314,Verified email at etce.jdvu.ac.in,42,34,169,126,2020,1967,Amit Konar,"Professor of Electronics and Tele-Communication Department,  Jadavpur University None","Artificial Intelligence,Computational Intelligence,Pattern Recognition,Image Processing,Robotics",728
10236,7645,No verified email,48,39,290,227,2020,1994,Shouming Zhong,"School of Mathematical Sciences, University of Electronic Science and Technology of China None None",,935
10194,5556,Verified email at eleceng.adelaide.edu.au - ,47,37,193,136,2020,1973,Kelvin K. L. Wong,"School of Electrical & Electronic Engineering,  University of Adelaide , Australia","Medical imaging,Cardiac flow analysis,Discrete element methods",549
10135,4478,Verified email at takeuchi-lab.org - ,48,30,145,101,2019,1979,Ken Takeuchi,"Professor, Department of Electrical, Electronic and Communication Engineering, Chuo University Homepage None","LSI,Semiconductor,Storage,Computer Architecture,Electrical Engineering",492
10119,5560,Verified email at illinois.edu,44,31,102,87,2019,1998,Nam Sung Kim,Samsung Electronics Computer Architecture None,"Computer Architecture,Digital Design,Electronic Design Automation,Low-power design",253
10092,3748,Verified email at gruppoiren.it,42,25,124,47,2018,1983,Francesco Profumo,"Professor of Electrical Machines, Power Electronics and Electrical Drives, Politecnico di Torino Electrical Machines None",Electrical Machines,276
10073,6255,Verified email at nuigalway.ie - ,48,39,127,106,2019,1997,Gearóid ÓLaighin,"Professor of Electronic Engineering,  NUI Galway , Ireland","Biomedical Engineering,Medical Device Design,Connected Health,Usability & Human Factors",239
10073,3487,Verified email at cityu.edu.hk,51,28,214,95,2020,1964,Chi Chan,"Chair Professor of Electronic Engineering,  City University of Hong Kong None","Computational Electromagnetics,Antennas,Microwave and Millimeter-Wave",662
10068,4006,Verified email at uestc.edu.cn - ,46,30,174,87,2019,1978,King Ngi Ngan,"Distinguished Professor,  University of Electronic Science & Technology of China None","Visual signal processing,computer vision",491
19,18,Verified email at covenantuniversity.edu.ng - ,2,2,0,0,2017,2007,Agboje Edevbie,Senior Lecturer in Broadband Wireless Communication Homepage None,"Communication Systems and Links Simulation,Rural Communication Network Design through WiFi and WiMax Integration and V-Sat and",15
18,7,Verified email at sheffield.ac.uk - ,2,2,1,0,2018,2003,Edward Andrew Ball,"Reader in Wireless Communications,  University of Sheffield None","RF Circuit Design,RF System Design,Applications of Radio to Real World Problems",8
18,18,Verified email at mci.ir,3,3,0,0,2019,2012,Ali Jafargholi,"Mobile Communication Company of Iran, Sharif University of Technology Graphene None","Graphene,Terahertz Technology,Metamaterials,Antennas",8
16,10,No verified email,2,2,0,0,2013,2005,"Raffaele Soloperto, PhD",Intel Mobile Communication Telecommunication - RF Connectivity None,Telecommunication - RF Connectivity,8
16,3,Verified email at qti.qualcomm.com,2,1,1,0,2019,2003,Huichun Liu,"Engineer, Staff of QUALCOMM Wireless Communication Technologies(China)Limited wireless communication None","wireless communication,5G,3GPP standard,machine learning,AI",28
15,14,Verified email at oulu.fi,2,2,0,0,2019,2016,Rahmat Faddli Siregar,"Doctoral Student, Center for Wireless Communications,  University of Oulu None",wireless communications,14
14,14,Verified email at oulu.fi - ,2,2,0,0,2018,2014,Mohammad Majidzadeh,"Ph.D. Researcher, Centre for Wireless Communications (CWC),  University of Oulu, Oulu , Finland","5G,Wireless Communications,Signal Processing",7
13,13,Verified email at student.wmin.ac.uk,1,1,1,1,2014,2010,Kasturi Chakrabarty,"Wireless Communication Research Group,  University of Westminster None","RF,Wireless,Microwave",10
13,13,Verified email at mitrc.ac.in,1,1,1,1,2019,2014,Rajkumar Jaiswal,Professor of Wireless Communication Wireless communication None,"Wireless communication,VLSI designing,Signal processing",5
13,13,Verified email at mail.sustc.edu.cn - ,2,2,0,0,2019,2016,Bin Zhang,"algorithm engineer, vivo Mobile Communication Co., Ltd. Homepage None","Deep Learning,Computer Vision",4
10047,5206,Verified email at chalmers.se,44,29,189,91,2019,1982,Herbert Zirath,Professor High Speed Electronics Microwave Electronics None,"Microwave Electronics,Semiconductor Devices,Modeling",636
9968,2131,Verified email at unibo.it,62,24,136,55,2019,1993,Riccardo Rovatti,"Professor of Electronics,  University of Bologna None","Statistical Signal Processing,Electronics,Neural Network for Signal Processing",416
9911,5747,Verified email at ece.iitkgp.ernet.in - ,40,30,272,169,2019,1915,Dhrubes Biswas,"Professor of Electronics,  Indian Institute of Technology, Kharagpur None","Semiconductor devices,health delivery",2322
10033,7577,Verified email at sonatech.ac.in,34,24,150,93,2020,1925,Dr. R.Vinod Kumar,"Professor of Electronic and communication Engineering, Sona College of Technology ,salem",Wireless networks,3095
9913,4021,Verified email at cu.edu.eg,50,30,202,103,2020,1969,Ahmed M Soliman,"Professor Electronics and Communication Engineering Department , Cairo University , Egypt","Analog CMOS  Circuits,Active Circuits,Filters,Oscillators,Nonlinear Circuits",501
8010,4590,Verified email at yonsei.ac.kr - ,42,32,138,97,2019,2001,Andrew Teoh Beng Jin,"Professor of Electrical and Electronic Engineering,  Yonsei University , Korea","Biometrics,Pattern Recognition,Multimedia Security",358
7042,6549,Verified email at ust.hk - ,26,25,70,62,2019,1948,Hao Fu,"Student of Electronic Engineering,  Hong Kong University of Science and Technology None","Networking,Social Media,Pervasive Computing",390
7789,6650,Verified email at ntu.edu.sg - ,31,29,37,36,2019,2004,Seok Woo Lee,"School of Electrical and Electronic Engineering,  Nanyang Technological University None","MEMS,Lithium-ion battery,Electrochemistry,Energy storage and harvesting",55
6811,3742,Verified email at ee.cuhk.edu.hk - ,42,32,129,82,2019,1990,Hon Ki Tsang,"Professor, Dept of Electronic Engineering, The  Chinese University of Hong Kong None","Physics,Photonics,Optics,Materials",459
6245,3933,Verified email at dei.uminho.pt - ,41,30,163,108,2019,1979,J. H. Correia,"Full Professor of Electronics,  University of Minho None",MEMS,744
5964,4361,No verified email,22,19,132,103,2019,1898,Sateesh Kumar Adepu,"Associate Professor, Electrical & Electronics Engineering,  Vaagdevi College of Engineering Power Quality None","Power Quality,Distribution System Studies,Drives,Power Systems,Electrical Systems",3155
5785,2543,Verified email at es.hokudai.ac.jp,43,28,84,55,2018,1982,Yoshinori Nishino,"Professor, Research Institute for Electronic Science (RIES),  Hokkaido University None",X-ray Optics,349
5341,4606,Verified email at ntu.edu.sg - ,36,35,158,133,2020,1993,Shuai Liu,"School of Electrical and Electronic Engineering,  Nanyang Technological University None","Optimization,Optimal control,Time Delay System,Multi-agent System,Signal Processing",511
4298,2879,Verified email at rmlau.ac.in,21,17,58,43,2019,1940,Sindhu Singh,"Assistant Professor, Deptt. of Physics and Electronics, Dr. R.M.L.A.U. Faizabad Electronic Ceramic Materials None",Electronic Ceramic Materials,3052
3981,2823,Verified email at nju.edu.cn,29,26,73,49,2019,1985,Yijun Feng,"School of Electronic Science and Engineering,  Nanjing University None","Electromagnetics,metamaterials,microwave,antenna,plasmonics",393
5788,4150,Verified email at iitr.ac.in,25,22,154,104,2019,1898,Ravinder Kumar,"Research Scholar, Department of Electronics and Communication Engineering,  Indian Institute of Technology Roorkee None","OFDM,Cognitive Radio,Sidelobe Suppression",3102
3547,2363,Verified email at sheffield.ac.uk - ,31,23,97,71,2020,2000,Wei Liu,"Senior Lecturer, Dept. of Electronic & Electrical Engineering,  University of Sheffield None",Sensor Array and Multi-Channel Signal Processing,324
3438,1937,Verified email at eleceng.adelaide.edu.au - ,20,15,24,16,2019,1903,"Edward V. ""Bubbles"" Clark","School of Electrical & Electronic Engineering,  University of Adelaide , Australia","Motors,Power",92
3445,2114,Verified email at samsung.com,30,24,73,46,2019,2007,Soon Ok Jeon,", SAIT Samsung Electronics None","Organic chemistry,Organic Electronics,solar cells,TADF,Materials",149
3408,2644,Verified email at mit.edu,22,16,30,23,2018,1992,Tingying (Helen) Zeng,"Sr. Scientist, Research Laboratory for Electronics,  Massachusetts Institute of Technology  (MIT)",nanomaterials for energy and electronics,102
3438,1930,No verified email - ,26,17,64,23,2019,1980,Ravi Sankar,Associate professor of electronics and communication engineering  Homepage None,image deblurring techniques in image processing,210
3400,1505,Verified email at electronics.tuc.gr,27,20,46,29,2019,1984,George Stavrakakis,"Professor, Electrical and Computer Engineering,  Technical University of Crete None","systems safety and reliability analysis,real-time industrial processes fault monitoring and diagnosis,biological systems model",156
3398,1142,Verified email at liu.se,28,16,92,34,2019,1933,Håkan Johansson,"Professor in Electronics Systems,  Linköping University None","Signal processing,sampling and reconstruction,digital filters,filter banks,multirate systems.",329
3395,2756,Verified email at samsung.com,27,24,70,58,2019,1706,Il-Koo Kim,"Principal Engineer,  Samsung Electronics None","visual reasoning,visual recognition,deep learning,computer vision,video & image compression",238
3376,2814,Verified email at uestc.edu.cn - ,22,21,30,26,2019,2006,Yanbo Li,Verified email at uestc.edu.cn -  University of Electronic Science & Technology of China None,"Materials for Energy,Solar cells,Water splitting,Photodetector,Nanowire",58
3376,1583,Verified email at itme.edu.pl,30,21,97,46,2019,1986,Jacek Jagielski,"Professor, Institute for Electronic Materials Technology, National Centre for Nuclear Research physics None","physics,materials,chemistry,engineering",371
3370,2095,Verified email at samsung.com,30,25,71,48,2019,1996,Won-Chul Bang,"Vice President, HME,  Samsung Electronics None","Deep Learning,Artificial Intelligence,Medical Imaging,Human-Computer Interaction,Signal & Image Processing",232
3363,1418,Verified email at shizuoka.ac.jp - ,35,22,72,48,2019,1978,Masahito Yamazaki,"., Research Institute of Electronics Shizuoka Univ None","Biophysics,Biomembranes,Imaging,Non-equilibrium,Artificial cells",260
3359,2103,Verified email at samsung.com - ,25,19,61,33,2018,1995,Sangyeun Cho,Samsung Electronics Co. Homepage None,"Computer Architecture,Computer Systems",122
3357,2071,Verified email at inaoep.mx,31,24,86,56,2020,1994,Manuel Montes-y-Gómez,"National Institute of Astrophysics, Optics and Electronics text mining None","text mining,information retrieval,natural language processing",337
3357,1586,Verified email at unimore.it - ,25,16,57,24,2019,1990,Giovanni Verzellesi,"Professor of Electronics,  University of Modena and Reggio Emilia , Italy",Semiconductor devices,267
3353,1521,Verified email at um.edu.mt,18,13,25,18,2017,2001,Maurice Apap,"Associate Professor in Power Electronics,  University of Malta None","Matrix Converters,Multilevel Converters,Electrical Drives,Grid Integration of Renewable Sources,Microgrids",51
3348,3171,No verified email,17,15,22,18,2018,2004,Honam Yum,Samsung electronics Optical sensing and communication None,Optical sensing and communication,55
3330,1457,Verified email at samsung.com,27,20,41,32,2019,1998,Moon Gyu Han,"Principal Researcher, Samsung Advanced Institute of Technology,  Samsung Electronics None",Photonic and electronic materials,91
3331,2484,Verified email at jbnu.ac.kr - ,27,19,58,39,2019,1972,Hyongsuk Kim,Professor of Electronic Engineering Homepage None,"Memristors,Neural Networks,Artificial Intelligence",218
3320,1418,Verified email at cusat.ac.in,30,19,72,34,2019,1984,Aanandan C.K,"Professor, Department of Electronics,  Cochin University of Science and Technology, Cochin , India","Microwaves,Antennas,Electromagnetics,RCS,Imaging",267
3302,2297,Verified email at iee.jusl.ac.in,29,25,81,64,2020,1979,Rajib Bandyopadhyay,"Professor, Dept of Instrumentation and Electronics Engg,  Jadavpur University None","Sensors,Electronic nose,Electronic tongue,NIR spectroscopy",344
3300,2349,No verified email,26,22,84,69,2019,2001,Junbo Wang,"Institute of Electronics, Chinese Academy of Science MEMS、Transducers None",MEMS、Transducers,270
4449,2244,Verified email at iot.ntnu.no,22,18,34,27,2019,1900,Luitzen de Boer,"Professor of Logistics and Purchasing,  NTNU None","Purchasing Management,Logistics Management,Supply Chain Management,Cybernetics,Sustainability",106
171,113,No verified email,5,5,5,4,2012,2007,Marcus Lundén,"Researcher in Wireless Sensor Networks, Internet of Things Wireless sensor networks None","Wireless sensor networks,internet of things",8
7,7,Verified email at ece.neu.edu - ,1,1,0,0,2019,2018,Lorenzo Bertizzolo,"Institute for the Wireless Internet of Things,  Northeastern University None","Software-defined Networking,UAV networks",4
13,13,No verified email,1,1,1,1,2019,2015,Mohammad Anvar,internet of things None None,,3
15,14,Verified email at meghnagroup.biz,2,2,0,0,2017,2017,Nahid Quader,"IoT developer and data analyst, Meghna Group of Industries Machine Learning None","Machine Learning,Big Data,Predictive Modeling,Data Mining",2
24,24,Verified email at smail.nju.edu.cn,2,2,1,1,2019,2015,Heng-Yang Lu,"School of IoT Engineering, Jiangnan University Data Mining None","Data Mining,NLP",11
32,32,Verified email at iot.ntnu.no - ,2,2,1,1,2019,2013,Sigurd Sagen Vildåsen,Senior researcher (PhD) at the  Norwegian University of Science and Technology  (NTNU),"Corporate Sustainability,Transdisciplinary research,Circular business models,Sustainable development",10
33,33,Verified email at iot.ntnu.no - ,4,4,0,0,2019,2011,Anders Nordby Gullhav,"Associate professor,  Norwegian University of Science and Technology None","Operations research,Optimization,Integer Programming,Heuristics,Column Generation",11
37,37,Verified email at ufl.edu,4,4,1,1,2019,2016,Atul Prasad Deb Nath,"NELMS IoT Center,  University of Florida None","SoC Platform Security,IoT Security",16
43,41,Verified email at cc.ac.mw,4,4,1,1,2019,2012,Kambombo Mtonga,"African Center of Excellence in Internet of Things, CST, University of Applied Cryptography None","Applied Cryptography,Wireless Sensor Networks,ICT and Healthcare,Neural Networks,Data Science",10
53,52,No verified email,4,4,2,2,2016,2012,mahsa zolfaghari,Dr of Wireless System (IoT) IoT None,"IoT,Logistics,Antenna",15
57,57,Verified email at unsw.edu.au - ,2,2,1,1,2019,2013,Mehdi Nobakht,IoT Security Scholar | School of Computer Science and Engineering | UNSW Sydney Homepage None,"Cyber-physical Systems,IoT Security,Adversarial Machine Learning,Data Security",5
72,36,Verified email at disco.unimib.it - ,5,3,2,1,2014,2008,Diego Bernini,Teacher of Informatics | Indipendent Internet of Things consultant Homepage None,"Internet of Things,Software Architecture,Pervasive Computing,Ambient Intelligence",33
75,75,Verified email at deakin.edu.au - ,6,6,2,2,2019,2015,Alireza Hassani,"Research Fellow, Internet of Things,  Deakin University None","IoT,Context-awareness,Distributed computing,Context Query",13
88,88,Verified email at unab.edu.co - ,3,3,1,1,2019,2013,Maria Alejandra Culman Forero,"Research Associate, Center of Excellence and Adoption on the Internet of Things (CEA-IoT) Homepage None","Internet of Things,Wireless sensor networks,Data Fusion,Agriculture,Energy",9
93,93,Verified email at rds.global,4,4,3,3,2019,2013,Vishnu Vardhan Paranthaman,KTP IoT Researcher at RDS Global and University of Derby IoT None,"IoT,5G,Intelligent Transport Systems,Smart Cities,Simulation",17
112,108,Verified email at iie.ac.cn - ,5,5,4,4,2019,2014,Jinfa Wang,"Beijing Key Laboratory of IoT Information Security,  Institute of Information Engineering , CAS","Network Science,Complex Network,Network Representation Learning,Anomaly Detection,Machine Learning",37
113,99,Verified email at isvnu.vn,6,6,4,2,2018,2012,Thanh Tung Nguyen,"Assoc. Professor of IoT, Vietnam National University, Hanoi Networking None","Networking,Healthcare",10
149,81,Verified email at faculty.ocadu.ca - ,7,5,6,3,2019,2007,Alexis Morris,"Canada Research Chair (Tier II) in the Internet of Things, Digital Futures/LASSIS,  OCAD University None","Artificial Intelligence,Multi-agent Systems,Virtual and Augmented Reality,Internet of Things,Context-Adaptive Interfaces",28
150,97,Verified email at iot.gov.tw,4,3,3,2,2019,2009,Shih-Hsuan Huang,"Institute of Transportation, MOTC, Taiwan Transportation Safety None","Transportation Safety,Driving Behavior,Driver Attention",19
157,110,Verified email at samsung.com - ,6,4,3,3,2012,1999,Byung Sung Kim,"Head of IoT Product Strategy team,  Samsung Electronics None","IoT,VR/AR,Robotics,Artificial Intelligent",19
167,166,Verified email at jojomoolayil.com - ,7,7,4,4,2019,2015,Jojo John Moolayil,"Artificial Intelligence, Decision Science & Internet of Things author and practitioner Homepage None","Artificial Intellgence,Internet of Things",58
171,142,Verified email at iot.ntnu.no - ,6,6,5,4,2018,2008,Ola Edvin Vie,Assosicate Professor in Project Management at  NTNU  (Norwegian University of Science and Technology),Knowledge and practice perspective on managers and project management,20
176,134,Verified email at iot.ntnu.no,6,6,5,5,2019,2004,Christofer Skaar,"Senior researcher, SINTEF Community / Adjunct Associate Professor,  Norwegian University of Science None","Environmental management,life cycle assessment,corporate social responsibility,circular economy",26
187,116,Verified email at kti.wa.edu.au,4,2,2,2,2010,2004,Dr. Sas Mihindu,Professor of IoT Analytics None,"Analytics,Big data,Intelligent systems,Collaboration systems,Virtual environments",20
199,159,Verified email at hn.chinamobile.com,7,6,4,2,2016,2008,Bear Lucky,Researcher of China Mobile IoT Inc. Micro-Energy Harvesting Technology None,Micro-Energy Harvesting Technology,18
206,198,Verified email at knights.ucf.edu,9,9,9,9,2016,2009,Masoud Malekzadeh,"Internet of Things, Structural Health Monitoring, Big Data Analytics Internet of Things None","Internet of Things,Structural Health Monitoring,Big Data Analytics,Fiber Optic Sensors,Machine Learning",32
226,213,Verified email at hhu.edu.cn - ,8,7,5,5,2019,2009,"苏新 (Xin, Su)","College of IoT Engineering,  Hohai University None",Mobile Communications,65
229,186,Verified email at uthm.edu.my,7,6,6,3,2019,1997,Sensor and Internet of Things,Verified email at uthm.edu.my Universiti Tun Hussein Onn Malaysia None,web,96
247,202,Verified email at jiangnan.edu.cn,10,9,10,8,2015,2008,Zhihai Wu,"Associate Professor, School of IOT, Jiangnan Uniiversity Multi-Agent Systems None",Multi-Agent Systems,14
274,154,Verified email at iot.ntnu.no - ,9,6,8,4,2018,2000,Øystein Widding,"Professor at NTNU School of Entrepreneurship, Department of Industrial Economics and Technology Homepage None","Entrepreneurship,Innovation,Business development,Commercialization of Technology",39
279,276,Verified email at iot.ntnu.no,3,3,2,2,2018,2009,Kristian Thun, (NTNU) Norwegian University of Science and Technology None,,6
281,243,Verified email at mah.se - ,8,8,8,8,2019,2007,Shahram Jalaliniya,", Internet of Things and People (IOTAP) Research Center Malmö University None","Wearable Computing,Human Computer Interaction,Eye-based interaction,Multimodal Interaction,Pervasive Computing",28
349,347,Verified email at iot.ntnu.no - ,5,5,5,5,2018,2016,Lars Ivar Hagfors, (NTNU) Norwegian University of Science and Technology None,,8
355,307,Verified email at iot.ntnu.no,8,8,7,7,2018,2008,Ekaterina Bjornali,postdoctoral researcher at NTNU Norwegian University of Science and Technology high-tech entrepreneurship None,"high-tech entrepreneurship,board,top management team",35
357,130,No verified email,8,5,7,4,2015,1988,Apoorv Srivastava,VP of Data Analytics and IoT Machine Learning None,"Machine Learning,AI,Computer Architecture,VLSI",16
385,339,Verified email at hhu.edu.cn - ,11,10,12,11,2019,2005,Xiaofeng Liu,"College of IoT Engineering,  Hohai University None","Natural Navigation,Human-Robot Interaction,Neural Engineering",71
419,290,Verified email at iot.ntnu.no,6,6,4,4,2019,2005,Peter Schütz,Verified email at iot.ntnu.no Norwegian University of Science and Technology None,"stochastic programming,simulation,economics,management science,operations research",18
472,471,Verified email at jiangnan.edu.cn - ,7,7,6,6,2019,2013,Weilin Yang,"Assistant professor, School of IoT Engineering,  Jiangnan University None","model predictive control,Lattice Boltzmann method",32
500,404,Verified email at iot.gov.tw,9,8,8,7,2019,2007,Fu Chiang,"Institute of Transportation, Ministry Of Transportation And Communications Traffic crash model None","Traffic crash model,Travel demand analysis",21
512,434,Verified email at hs-aalen.de - ,9,9,9,8,2017,2000,Markus Weinberger,"Aalen University of Applied Science, Professor for Internet of Things Homepage None","Internet of Things,Business Model Innovation",31
545,479,Verified email at intel.com - ,10,10,10,10,2018,2006,Jongsoon Park,Internet of Things Group at  Intel None,"Human Factors Engineering,User Experience Research,Cognitive Engineering",48
629,460,Verified email at mau.se - ,10,10,13,13,2019,1999,"Victor R. Kebande, PhD","Internet of Things and People (IoTaP) Research Center, Malmö University Homepage None","Digital Forensics,Cloud forensics and Information and Computer security Architectures,IoT Security,Cyber-Defense,Cyber-P",74
785,693,Verified email at hs-coburg.de - ,17,16,28,26,2019,2007,Jens Grubert,Associate Professor of Human-Computer Interaction in the Internet of Things at Coburg University Homepage None,"Mixed Reality,Augmented Reality,Virtual Reality,Human-Computer Interaction,Computer Vision",90
1042,1010,Verified email at uok.edu.in,18,17,32,31,2020,1996,Prof. G. Mohiuddin Bhat,Director Institute of Technology (IOT) KU Electronics & Communication None,Electronics & Communication,114
1167,771,Verified email at uniecampus.it - ,16,15,20,20,2019,2005,Massimo Vecchio,"Associate Professor @  eCampus University , Project Coordinator of the AGILE-IoT project","Embedded Intelligence,Internet of Things,Computational Intelligence,Blockchains,Edge Computing",53
1187,578,Verified email at iot.ntnu.no,17,12,23,15,2019,1994,Elsebeth Holmen,Professor at  Norwegian University of Science and Technology None,,75
1169,1169,Verified email at usal.es - ,20,20,28,28,2019,2013,Pablo Chamoso,"BISITE Research Group, IoT Digital Innovation Hub,  University of Salamanca None","IoT,UAVs,Machine Learning,Smart Cities",122
1268,561,Verified email at deakin.edu.au - ,14,12,21,15,2019,2003,Kevin Lee,"Senior Lecturer in Software Engineering and Internet of Things (IoT),  Deakin University None","Internet of Things,Distributed Systems,Adaptive Systems",96
1232,1147,Verified email at bristol.ac.uk - ,20,20,32,30,2019,2003,George Oikonomou,"Senior Lecturer in IoT Networking,  University of Bristol None","Internet of Things,Wireless Sensor Networks",108
1344,1041,Verified email at coventry.ac.uk - ,20,18,42,32,2019,2002,Dr Rahat Iqbal,"Director of Big Data and IoT Research Group, Institute for Future Transport and Cities, Coventry Homepage None",Big data and IoT systems,169
1354,804,Verified email at ieee.org,19,13,27,20,2019,1997,Christos Emmanouilidis,"Senior Lecturer, Internet of Things and Analytics, Cranfield University Engineering Asset Lifecycle Management None","Engineering Asset Lifecycle Management,IoT,Analytics,Urban & Industrial Informatics,Learning Tech",115
1403,841,Verified email at iot.ntnu.no,15,13,17,15,2019,2001,Arild Aspelund,"Professor,  Norwegian University of Science and Technology None",,44
1438,1396,Verified email at caligoo.com - ,16,14,22,20,2019,2007,Simone Cirani,"Co-Founder, Head of IoT @ Caligoo; University of Parma Homepage None","Internet of Things,Pervasive Computing,Peer-to-peer networks,Network Security,Mobile Application Development",42
1576,1296,Verified email at iota.org - ,18,15,26,23,2019,2005,Michele Nati,"Internet of Things, Data and Trust Expert, Blockchain Technologist Homepage None","DLTs,Data,Digital trust,IoT,WSN",60
1653,938,Verified email at iot.ntnu.no,14,12,16,12,2019,2000,Roger Sørheim,NTNU School of Entrepreneurship NTBFs None,"NTBFs,entrepreneurship education,entrepreneurial finance",46
2028,1403,Verified email at iot.ntnu.no,23,20,39,32,2019,1997,Asgeir Tomasgard,Verified email at iot.ntnu.no Norwegian University of Science and Technology None,"Stochastic programming,energy,economics,management science,operations research",133
2284,1872,Verified email at ecs.soton.ac.uk - ,26,24,63,47,2019,2004,Geoff V Merrett,"Professor,  University of Southampton  | Head of Centre for IoT and Pervasive Systems",System-level energy management of mobile and self-powered embedded systems,257
