citation,citation_2014,email,hindex,hindex_2014,iindex,iindex_2014,maxyear,minyear,name,position,tags,totaltitle
263,213,Verified email at racai.ro,8,7,8,5,2019,1994,irimia elena,"Scientific Researcher, Research Institute for Artificial Intelligence, Romanian Academy Artificial Intelligence None",Artificial Intelligence,48
266,266,Verified email at de.bosch.com - ,4,4,3,3,2019,2017,Thomas Elsken,Bosch Center for Artificial Intelligence and University of Freiburg Homepage None,"AutoML,Machine Learning,Deep Learning,Computer Vision,Artificial Intelligence",6
272,272,Verified email at dfki.de,3,3,1,1,2019,2007,Federico Raue,"Research,  German Research Centre for Artificial Intelligence None","LSTM networks,Sequence Classification",13
276,270,Verified email at inceptioniai.org - ,9,9,8,8,2019,2011,Lei Huang (黄雷),"Research Scientist, the Inception Institute of Artificial Intelligence Homepage None","deep learning,semi-supervised learning,computer vision",24
279,101,Verified email at dfki.de,8,6,6,2,2019,1998,Christoph Igel,Verified email at dfki.de German Research Center for Artificial Intelligence DFKI None,"Educational Technology,Future Work,Emerging Technologies",69
281,231,Verified email at eng.ui.ac.ir,6,6,5,3,2017,2008,Hossein Karshenas,"Assistant Professor, Artificial Intelligence Department  University of Isfahan None","Estimation of Distribution Algorithms,Multi-Objective Optimization,Probabilistic Graphical Models,Computational Intelligence",18
288,130,Verified email at lsi.upc.edu - ,8,6,5,1,2019,1982,Ignasi Gómez-Sebastià,"PHD in Artificial Intelligence,  Universitat Politècnica de Catalunya None",Artificial Intelligence,44
289,284,Verified email at iwi.dfki.de,8,8,7,7,2018,2011,Tom Thaler,Institute for Information Systems (IWi) at the  German Research Center for Artificial Intelligence  (DFKI) and Saarland University,"Information Systems,Process Mining,Business Process Management,Software Design",30
293,264,Verified email at deakin.edu.au - ,9,9,9,9,2019,2009,Mohamed Reda Bouadjenek,Lecturer of Applied Artificial Intelligence at  Deakin University None,"Social Network,Information Retrieval,Machine Learning,Recommender Systems,Deep Learning",30
294,264,Verified email at tomtom.com - ,9,7,9,6,2015,2007,Alessio Colombo,R&D Manager Software Engineering (Artificial Intelligence) at Autonomos GmbH - a TomTom company Homepage None,"Artificial intelligence,Deep Learning,Embedded systems,Robotics,Automotive",14
294,158,Verified email at pucit.edu.pk - ,10,7,10,4,2019,2005,Dr. Syed Waqar Jaffry,"Assistant Professor of Artificial Intelligence, University of The Punjab Homepage None","Artificial Intelligence,Multi-Agent System,Trust and Reputation Management,Modeling and Simulation",74
295,206,Verified email at dfki.de,10,8,10,8,2018,1963,Daniel Kuehn, (DFKI) - Robotics Innovation Center (RIC) German Research Center for Artificial Intelligence None,"Robotics,Computer Science,AI,Biology",26
299,299,Verified email at cs.cmu.edu - ,7,7,4,4,2019,2017,Chaitanya Malaviya, and Allen Institute for Artificial Intelligence Carnegie Mellon University None,"Natural Language Processing,Machine Learning",11
299,278,Verified email at cs.uni-bremen.de - ,10,9,10,9,2019,2012,Ferenc Balint-Benczedi,"Institute for Artificial Intelligence,  University of Bremen None","robot perception,3D vision,machine learning,artificial intelligence",28
300,64,Verified email at de.bosch.com,7,5,6,2,2019,1998,Ernst Kloppenburg,Bosch Center for Artificial Intelligence Machine Learning None,"Machine Learning,Automatic Control,Probabilistic Reasoning",28
302,143,Verified email at sidar.org - ,10,6,10,4,2018,2001,Emmanuelle Gutiérrez y Restrepo,Artificial Intelligence Department of Distance Learning University of Spain (UNED Homepage None,"Accessibility,usability,e-learning standards,Artificial Intelligence",63
310,301,Verified email at uts.edu.au,9,9,8,7,2019,2011,Mohsen Naderpour,"Centre for Artificial Intelligence,  University of Technology Sydney None","Decision Support Systems,Risk Assessment,Fuzzy Systems",36
313,304,Verified email at um5.ac.ma - ,13,13,13,13,2019,2004,Abdellah Idrissi,"Mohammed V University in Rabat, Artificial Intelligence Group, Intelligent Processing Systems (IPS) Homepage None","Artificial Intelligence,Deep Learning,Machine Learning,Big Data,Constraint Programming for Modeling Solving and Optimization",75
315,315,Verified email at inceptioniai.org - ,8,8,8,8,2019,2014,Jia-Xin Chen (陈佳鑫),Inception Institute of Artificial Intelligence Homepage None,"Computer Vision,Machine Learning",20
316,247,Verified email at allenai.org - ,10,8,10,6,2016,1866,Jordi Salvador,Allen Institute for Artificial Intelligence Homepage None,"Computer Vision,Machine Learning,Natural Language Processing",38
316,279,Verified email at poelsterl.net - ,7,7,5,5,2020,2010,Sebastian Pölsterl,"Artificial Intelligence in Medical Imaging, Ludwig Maximilian University, Munich Homepage None","Knowledge discovery,Data mining,Machine Learning,Statistical Modelling",25
329,329,Verified email at cainiao.com,8,8,7,7,2019,2014,Jian-Ya Ding,"Artificial Intelligence Department, Zhejiang Cainiao Supply Chain Management Co., Ltd Operations Research None","Operations Research,Mixed Integer Programming,Machine Learning",14
334,270,Verified email at cs.uni-bremen.de - ,9,8,8,6,2018,2009,Daniel Nyga,Institute for Artificial Intelligence Homepage None,"Artificial Intelligence,Machine Learning,Natural-language Understanding,Data Mining,Robotics",23
334,333,Verified email at cs.columbia.edu - ,5,5,5,5,2018,2016,Maja Rudolph,Bosch Center for Artificial Intelligence Homepage None,Machine Learning,8
335,194,Verified email at alumni.stanford.edu - ,6,6,6,5,2018,2005,Rahul Panicker,Wadhwani Institute for Artificial Intelligence Homepage None,"Artificial Intelligence,Convex Optimization,Imaging and Optics,Medical Devices,Global Health",17
336,196,Verified email at dia.uned.es,8,8,7,5,2019,1993,Rafael Martínez Tomás,"Full Professor, Artificial Intelligence Dpt.,  Universidad Nacional de Educación a Distancia  (UNED","Artificial Intelligence,Knowledge Engineering,Semantic Technologies",53
337,267,Verified email at eng.ui.ac.ir - ,8,7,5,5,2019,2005,Peyman Adibi,"Artificial Intelligence Department, Faculty of Computer Engineering,  University of Isfahan None","Machine Learning,Pattern Recognition,Computer Vision,Computational Intelligence",23
343,137,Verified email at de.bosch.com,11,7,13,3,2019,2002,Heiner Markert,Bosch Center for Artificial Intelligence Machine Learning None,"Machine Learning,Neural Networks,Optimization",51
343,242,Verified email at dsic.upv.es,7,7,4,4,2020,2006,Javier Palanca,VRAIN Valencian Research Institute for Artificial Intelligence.  Universitat Politècnica de València None,"Operating Systems,Artificial Intelligence,Goal-oriented computing,free software,cloud computing",61
344,173,Verified email at es.ey.com - ,8,7,7,5,2014,2004,Felipe Calderero Patino,"Center of Artificial Intelligence, EY Homepage None","artificial intelligence,machine learning,NLP,computer vision,image and video analysis",25
347,346,Verified email at ksau-hs.edu.sa,11,11,12,12,2019,2013,Saad Bin Ahmed,"PhD - Center of Artificial Intelligence & Robotics (CAIRO-ikhoza), Universiti Teknologi Malaysia Intelligent Systems None","Intelligent Systems,Document Image Analysis,Pattern Recognition",23
350,329,Verified email at allenai.org - ,11,10,12,12,2019,2013,Arman Cohan,Allen Institute for Artificial Intelligence Homepage None,"Natural Language Processing,Information Retrieval,Machine Learning",39
351,349,Verified email at inceptioniai.org - ,10,10,12,12,2019,2011,Jie Qin,Inception Institute of Artificial Intelligence Homepage None,"Computer Vision,Pattern Recognition,Machine Learning",37
352,325,Verified email at allenai.org - ,12,11,12,11,2019,2009,Ronan Le Bras,Allen Institute for Artificial Intelligence Homepage None,"Commonsense Reasoning,NLP,AI,Combinatorial Optimization,Computational Sustainability",33
354,353,Verified email at dc.uba.ar - ,7,7,5,5,2019,2013,Facundo Carrillo,"Artificial intelligence lab, Computer Science Department, School of Science, Universidad de Buenos Homepage None","Neuroscience,Artificial Intelligence,Computer Psychiatry",20
362,335,Verified email at vectorinstitute.ai - ,10,10,10,10,2019,1991,Eric Taylor,The Vector Institute for Artificial Intelligence Homepage None,"Machine Learning,Visual Cognition",35
365,365,Verified email at de.bosch.com - ,7,7,7,7,2019,2013,Evgeny Levinkov,"Research Scientist, Bosch Center for Artificial Intelligence Homepage None",Computer Vision,10
367,331,Verified email at airbus.com,6,6,6,6,2019,2011,Karthik Yadati,Artificial Intelligence Specialist Machine learning None,"Machine learning,Computer Vision,Signal Processing",15
369,307,Verified email at kau.edu.sa - ,11,10,15,14,2020,2003,Ahmad Hoirul Basori,"Associate Professor, Artificial Intelligence Lab.,FCITR-  King Abdulaziz University None","Interactive Media and Human Interface Lab.:Computer Graphics,Facial Animation,Medical Visualization,Robotics Application",96
370,201,Verified email at imag.fr,8,8,7,6,2017,2005,Shadi Abras,"Computer Science, Intelligence Artificial, Multi-Agents Systems, Home Automation System,  Smart Home Artificielle Intelligence None","Artificielle Intelligence,Multi Agents Systems,Optimisation,Energy management,Smart Grid",29
371,312,Verified email at fci.helwan.edu.eg - ,10,10,11,10,2019,2005,Mona Nasr,"Head of Information Systems Dept., Faculty of Computers & Artificial Intelligence,  Helwan University None","e-Learning,Big Data,Data Science,Cloud Computing,Knowledge Discovery",79
373,267,Verified email at ipb.pt,11,9,11,8,2019,1993,Nelson Rodrigues,Research Centre in Digitalization and Intelligent Robotics (CeDRI) & LIACC- Artificial Intelligence Industry 4.0 None,"Industry 4.0,Cyber-Physical Systems,Intelligent Manufacturing,Machine Learning",54
374,349,Verified email at inceptioniai.org,9,8,9,8,2019,2007,Hao Wang,"Inception Institute of Artificial Intelligence, UAE database None","database,machine learning",26
381,305,Verified email at bau.edu.jo,9,9,9,7,2019,2010,Moutaz Alazab,"Assistant Dean for Development and Quality Assurance. Faculty of Artificial Intelligence, Al-Balqa’ Information Security None","Information Security,Computer Forensic,Malware  Analysis,Machine Learnning",27
389,44,Verified email at tauyou.com,12,4,16,1,2017,2001,Diego Bartolome,"Director of Artificial Intelligence, TransPerfect deep learning None","deep learning,machine learning,machine translation",35
389,388,Verified email at inceptioniai.org - ,12,12,14,14,2019,2012,Lei Zhang (NPU),"Research Scientist, Inception Institute of Artificial Intelligence Homepage None","Computer Vision,Artificial Intelligence,Computational Imaging",41
389,374,Verified email at beltagy.net - ,11,11,11,11,2019,2011,Iz Beltagy,Allen Institute for Artificial Intelligence Homepage None,Natural Language Processing,16
390,352,Verified email at utm.my,9,9,9,9,2019,2009,Parvaneh Shabanzadeh,"Center for Artificial Intelligence and Robotics,   University Technology Malaysia None","Computer Science,Machine Learning,Artificial Intelligence,Applied Mathematics,Data Analysis",28
391,192,Verified email at us.bosch.com,8,8,6,6,2017,2007,Ben Chandler,"Bosch Center for Artificial Intelligence,  Robert Bosch LLC None","machine intelligence,deep learning,vision models",17
393,393,Verified email at inceptioniai.org,6,6,5,5,2018,2014,Bo Li,Research Associate， Inception Institute of Artificial Intelligence computer vision None,"computer vision,machine learning,graph network",9
393,371,Verified email at nasa.gov,11,9,11,7,2019,2008,John Realpe Gomez,"Research Scientist, NASA Quantum Artificial Intelligence Laboratory artificial Intelligence None","artificial Intelligence,quantum theory,machine learning,complex systems,education",31
394,339,Verified email at postgrad.manchester.ac.uk,9,9,9,7,2018,2010,Tamas Madl,; Austrian Institute for Artificial Intelligence University of Manchester None,"Cognitive Modelling,Cognitive Architectures,Artificial Intelligence",27
403,398,Verified email at dfki.uni-kl.de - ,7,7,7,7,2018,2012,Christian Bailer,"Researcher, German Research Center for Artificial Intelligence Homepage None","Computer Vision,Machine Learning,Artificial Intelligence",15
404,317,Verified email at greenwich.ac.uk,11,10,14,11,2020,2004,Mohammad Majid al-Rifaie,Senior Lecturer in Artificial Intelligence at the  University of Greenwich None,"Swarm Intelligence,Evolutionary Computation,Artificial Intelligence,Medical Imaging,Computational Creativity",73
404,322,Verified email at unical.it,11,10,13,10,2019,2005,Francesca Bertacchini,Ph.D Student of Psychology of Programming and Artificial Intelligence Artificial Intelligence None,"Artificial Intelligence,Science of Networks,Computer and Education,Higer Education Teaching and Learning",64
406,386,Verified email at dfki.de,9,9,9,8,2020,2011,Wei Jiang," (Deutsches Forschungszentrum für Künstliche Intelligenz GmbH, DFKI) German Research Center for Artificial Intelligence None","Wireless Communications,5G,Artificial Intelligence",49
406,406,Verified email at correo.ugr.es - ,12,12,12,12,2019,2010,Arian Hafezalkotob,"PhD Student, Depart. Computer Science and Artificial Intelligence,  University of Granada , Spain","MCDM under Uncertainty,Design Optimization,Materials Selection,Composites,Biomedical Prostheses",19
411,131,Verified email at aist.go.jp - ,9,5,9,2,2019,1996,Toru Nakata,"Artificial Intelligence Research Center, National Institute of Advanced Science and Technology Homepage None","Safety Engineering,Functional Safety,Labanotation,Human Factors,IEC 61508",41
411,401,Verified email at allenai.org - ,13,13,14,14,2019,2012,Keisuke Sakaguchi,Allen Institute for Artificial Intelligence (AI2) Homepage None,"Natural Language Processing,Psycholinguistics,Machine Learning",28
414,397,Verified email at mit.edu,10,10,10,10,2019,2010,David Harwath,MIT Computer Science and Artificial Intelligence Laboratory Speech and Language Processing None,"Speech and Language Processing,Computer Vision,Natural Language Processing,Artificial Intelligence,Machine Learning",24
415,337,Verified email at ut.edu.sa - ,10,10,11,11,2017,2007,Tareq Alhmiedat,"Associate Professor in Wireless Sensor Networks, Head of Robotics & Artificial Intelligence Unit Homepage None","Wireless Sensor Networks,Navigation Systems,& Robotic Applications",33
419,165,Verified email at dia.uned.es - ,11,7,12,7,2019,2000,Severino Fernandez Galan,"Associate Professor, Artificial Intelligence Dept.,  UNED None",Artificial Intelligence,20
427,287,Verified email at projectbiyahero.org - ,10,8,10,8,2019,2003,Jeffrey Cayao,Computer Science and Artificial Intelligence Researcher Homepage None,Technology,34
435,363,Verified email at isim.rnu.tn,10,8,10,6,2019,2001,Fethi Jarray,"Associate professor of    computer science and artificial intelligence, ISIM, Tunisia combinatorial optimization None","combinatorial optimization,artificial intelligence,machine learning,deep learning",53
430,245,Verified email at unimi.it,12,9,16,9,2020,2004,Raffaella Folgieri,"Prof. Cognitive Science, Artificial Intelligence,  Università degli Studi di Milano None","Brain Computer Interface,EEG,Artificial Intelligence,Machine Learning,learning",109
441,440,Verified email at science.ru.nl - ,3,3,1,1,2019,2017,Lukas Grossberger,Bosch Center for Artificial Intelligence Homepage None,"Computational Neuroscience,Machine Learning",4
442,439,Verified email at allenai.org - ,8,8,8,8,2019,2013,Chandra Bhagavatula,Allen Institute for Artificial Intelligence Homepage None,"Natural language processing,Commonsense Reasoning,Information Extraction,Artificial Intelligence,Machine Learning",22
444,396,Verified email at cis.asu.edu.eg,10,10,11,10,2019,2000,Ibrahim Fathy Moawad,"Professor of Artificial Intelligence, Faculty of Computer & Inf.,  Ain Shams University None","Artificial Intelligence,Information Retrieval,Software Engineering",68
445,356,Verified email at dai-labor.de - ,9,8,9,6,2019,2009,Andrey Boytsov,"PostDoc, Distributed Artificial Intelligence Laboratory, TU Berlin Homepage None","Pervasive Computing,Smart Homes,Context Awareness,Machine Learning,Artificial Intelligence",17
446,235,Verified email at semeion.it,13,10,15,10,2019,1986,Giulia Massini,"Researcher in Artificial Intelligence and Adaptive Systems at Semeion Research Center of Sciences of Communication,Rome Italy Neural Networks None","Neural Networks,Evolutionary Algorithms,Computational Intellegence,Artificial Intelligence",60
447,447,Verified email at vectorinstitute.ai - ,10,10,10,10,2019,2014,Matteo Aldeghi,Vector Institute for Artificial Intelligence Homepage None,"computational chemistry,machine learning,molecular design,molecular dynamics,biophysics",22
450,445,Verified email at hust.edu.cn - ,11,11,12,12,2019,2012,Yi Chang,"School of Artificial Intelligence and Automation,  Huazhong University of Science and Technology None",computer vision and image processing,24
452,452,Verified email at de.bosch.com,5,5,5,5,2018,2014,Mehdi Noroozi,Bosch Center for Artificial Intelligence Computer Vision None,"Computer Vision,Machine Learning",6
458,443,Verified email at skinanalytics.co.uk - ,5,5,4,4,2019,2012,Jack Greenhalgh,Artificial Intelligence Director Homepage None,"Computer Vision,Image Processing,Machine Vision,Machine Learning,Deep Learning",7
455,262,Verified email at iiia.csic.es - ,10,7,12,6,2018,2003,Nardine Osman,Artificial Intelligence Research Institution (IIIA) Homepage None,"Artificial Intelligence,Multiagent Systems,Formal Verification,Trust and Reputation",105
465,442,Verified email at allenai.org - ,11,11,11,11,2019,2009,Pradeep Dasigi,Allen Institute for Artificial Intelligence Homepage None,"Natural Language Processing,Machine Learning,Natural Language Understanding,Structured Prediction,Semantic Parsing",23
467,231,Verified email at mail.xjtu.edu.cn - ,9,8,9,7,2019,2002,Xuguang Lan(兰旭光),"Institute of Artificial Intelligence and Robotics,  Xi'an Jiaotong University None","Computer vision,Image/Video understanding,Video coding and VLSI",88
469,245,Verified email at dimap.ufrn.br - ,13,10,17,10,2019,2004,Márjory Da Costa-Abreu,Senior Lecturer in Artificial Intelligence at  UFRN  (Brazil),"Machine learning,Datamining,Privacy/GDPR/Data Protection,Forensics and Surveillance,Biometrics and Identity Management",77
473,203,Verified email at jp.fujitsu.com - ,12,7,12,5,2019,1995,Masaru Fuji,"Research Manager, Artificial Intelligence Laboratory,  Fujitsu Laboratories Ltd None","Machine translation,Natural language processing",32
475,472,Verified email at fmr.com,10,10,11,11,2019,2013,Nicholas Cilfone,Fidelity Investments (Artificial Intelligence & Machine Learning Center of Excellence) Deep Learning None,"Deep Learning,Machine Learning,Multi-Scale Modeling,Systems Biology,Immunology",25
476,402,Verified email at tu-dortmund.de - ,11,10,13,10,2019,2007,Nico Piatkowski,"Research Associate, Artificial Intelligence Unit,  TU Dortmund University None","Machine Learning,Probabilistic Graphical Models,Regularization,Resource-Constrained Systems",69
477,315,Verified email at dia.uned.es - ,11,10,13,11,2019,2006,José Luis Aznarte,"Associate Professor. Artificial Intelligence Department,  UNED .","Artificial Intelligence,Time series forecasting,Deep learning",39
483,202,Verified email at karazin.ua - ,10,6,11,2,2019,1974,Vladimir M. Kuklin,"Kharkiv National University, Department of Artificial Intelligence and Software Homepage None","Nonlinear Physics,Plasma Physics,Economics,Essays",252
487,404,Verified email at ahmedkattan.com - ,12,11,16,11,2019,2005,Ahmed J Kattan,Artificial Intelligence Homepage None,"Artificial Intelligence,Genetic Programming,Machine Learning,Surrogate Modelling",50
489,464,Verified email at nasa.gov - ,12,12,13,12,2019,2007,Salvatore Mandrà,Quantum Artificial Intelligence Lab (QuAIL) @ NASA Ames Homepage None,"Quantum Computation,Adiabatic Quantum Optimization,Disordered Systems,Spin Glasses,Statistical Mechanic",31
490,284,Verified email at cornell.edu - ,12,10,13,10,2012,2000,Emad A. Elsebakhi (El-Sebakhy),"Senior Scientist, MEDai Inc, an Elsevier Company, Artificial Intelligence and Data Mining Homepage None","Artificial Intelligence and Data Mining,Big Data Analytics,Healthcare,oil and gas,Energy demand and supply",38
491,460,Verified email at dfki.de,10,10,11,11,2018,2005,Jens Weppner, (DFKI) German Research Center for Artificial Intelligence None,"Artificial Intelligence,Machine Learning,Crowd Density Estimation,Wireless",18
492,350,Verified email at ukm.edu.my,11,10,13,10,2019,1999,Mohammad Faidzul Nasrudin,"Center for Artificial Intelligence Technology,  Universiti Kebangsaan Malaysia None","Character recognition,Feature extraction,Artificial intelligence,Image processing,Optimization",102
497,497,Verified email at nyu.edu - ,6,6,5,5,2019,2016,Adina Williams,Facebook Artificial Intelligence Research Homepage None,"Linguistics,Semantics,NLP,Cognitive Neuroscience",13
499,265,Verified email at oulu.fi - ,11,8,11,6,2016,2003,Jaakko Suutala,"Assistant Professor of Artificial Intelligence,  University of Oulu None","Machine learning,Signal processing,Bayesian nonparametrics,Artificial intelligence,Data science",25
504,287,Verified email at dsic.upv.es,13,9,18,8,2020,2005,Stella Heras,"(PhD, PMP) VRAIN Valencian Research Institute for Artificial Intelligence,  UPV None","Explainable Artificial Intelligence,Argumentation,Multi-Agent Systems,Persuasion Technologies,Educational Recommender System",87
505,502,Verified email at de.bosch.com,6,6,5,5,2019,2008,Volker Fischer,Bosch Center for Artificial Intelligence deep learning None,"deep learning,recurrent neural networks",26
508,507,Verified email at de.bosch.com - ,13,13,15,15,2019,2010,Heike Adel,Bosch Center for Artificial Intelligence Homepage None,"Information Extraction,Knowledge Base Population,Natural language processing,Language modeling",40
509,509,Verified email at UTSouthwestern.edu - ,13,13,18,18,2019,2012,Dan Nguyen,"Medical Artificial Intelligence and Automation (MAIA) Laboratory,  UT Southwestern None","Artificial Intelligence in Medicine,Medical Physics,Radiation Therapy",89
511,511,Verified email at inceptioniai.org - ,11,11,11,11,2019,2014,Xingping Dong (董性平),"Research Scientist, Inception Institute of Artificial Intelligence Homepage None","tracking,deep learning,reinforcement learning",18
511,371,Verified email at dfki.de - ,12,10,14,11,2019,2007,Eleftherios Avramidis,Researcher at  German Research Center for Artificial Intelligence  (DFKI),"Machine Translation,Quality Estimation,Artificial Intelligence",52
511,385,Verified email at dsic.upv.es - ,12,10,14,11,2020,2005,Sergio Jiménez Celorrio,VRAIN Valencian Research Institute for Artificial Intelligence.  Universitat Politècnica de València None,"Artificial Intelligence,Automated Planning,Machine Learning",45
516,448,Verified email at de.bosch.com - ,8,8,8,8,2018,2011,Thomas Pfeil,Bosch Center for Artificial Intelligence Homepage None,"Deep Learning,Neuromorphic Engineering,Brain-inspired Computing",15
517,516,Verified email at vip.qq.com - ,9,9,9,9,2019,2014,Liang Yang,"School of Artificial Intelligence, Hebei University of Technology Homepage None","Community Detection,Complex Networks,Machine Learning,Pattern Recognition",25
536,367,Verified email at kcl.ac.uk - ,13,11,16,11,2019,2005,Daniel Allington,Senior Lecturer in Social and Cultural Artificial Intelligence Homepage None,"Cultural industries,political communication,audiences,online disinformation",59
536,488,Verified email at decsai.ugr.es - ,15,14,17,17,2019,2010,Francisco Javier Rodríguez Díaz,"Department of Computer Science and Artificial Intelligence,  University of Granada None","Evolutionary computation,constructive metaheuristics,hybrid metaheuristics,combinatorial optimization,machine learning",34
542,400,Verified email at foi.hr - ,12,11,19,12,2019,2005,Markus Schatten,"Artificial Intelligence Laboratory, Faculty of Organization and Informatics,  University of Zagreb None","multiagent systems,artificial intelligence,autopoiesis,database theory,social web mining",130
555,273,Verified email at dia.uned.es - ,11,7,12,5,2018,1975,Mariano Rincón,"artificial intelligence,  UNED None","artificial intelligence,neuroimage,neuroinformatics,image understanding",64
557,309,Verified email at shu.ac.uk - ,13,9,18,7,2019,1994,Jacques Penders,Professor Artificial Intelligence and robotics Homepage None,AI and Robotics,83
557,412,Verified email at dfki.de - ,13,10,21,13,2019,2000,Alain Pagani,"Researcher,  German Research Center for Artificial Intelligence None","Computer Vision,Augmented Reality,Artificial Intelligence,Image Understanding",59
559,239,Verified email at decsai.ugr.es,14,9,18,9,2019,1998,Manuel Gómez-Olmedo (mgomez at decsai.ugr.es),"Department of Computer Science and Artificial Intelligence,  Universidad de Granada None","Bayesian netowrks,influence diagrams,decision support systems",71
562,484,Verified email at dfki.de,13,13,17,15,2019,2007,Sheraz Ahmed, - DFKI GmbH German Research Center for Artificial Intelligence None,,41
566,322,Verified email at unisg.ch,15,11,18,14,2018,2007,Christian Schulze,", German Research Center for Artificial Intelligence (DFKI) University of St. Gallen None","digital forensics,deep learning,high performance computing",37
567,554,Verified email at de.bosch.com - ,11,11,14,14,2019,2011,Meng Guo,"Research Scientist, Bosch Center for Artificial Intelligence (BCAI) Homepage None","Multi-robot Systems,Reinforcement Learning,AI-based Planning",32
568,565,Verified email at umich.edu,11,11,13,11,2019,2011,Guangsha Shi,"Google Cloud Artificial Intelligence,  University of Michigan None","Machine Learning,Computational physics",51
570,566,Verified email at allenai.org - ,9,9,9,9,2019,2012,Swabha Swayamdipta,Allen Institute of Artificial Intelligence Homepage None,"Natural Language Processing,Machine Learning",17
570,280,Verified email at fel.cvut.cz,12,10,21,10,2017,2002,Jiri Vokrinek,"Artificial Intelligence Center, Department of Computer Science, Faculty of Electrical Artificial Intelligence None","Artificial Intelligence,Multi-agent Systems",84
573,401,Verified email at bau.edu.jo - ,10,9,10,9,2018,2007,Prof. Abdelwadood M. Mesleh,"Autonomous Systems Department, Faculty of Artificial Intelligence,  Al-Balqa Applied University None",Artificial Intelligence and related Applications,31
581,559,Verified email at mail.xjtu.edu.cn - ,9,9,9,9,2020,2010,Le Wang (王乐),"Associate Professor of Institute of Artificial Intelligence and Robotics,  Xi'an Jiaotong University None","Computer Vision,Image Processing",30
573,524,Verified email at ups.edu.ec - ,14,14,19,18,2019,1998,Maikel Yelandi Leyva Vázquez,Professor of Artificial Intelligence  Universidad Politécnica Salesiana . Sede Guayaquil - ITB,"softcomputing,fuzzy cognitive maps,artificial intelligence",123
582,310,Verified email at ofai.at - ,12,11,16,13,2019,1999,Tristan Miller,Verified email at ofai.at -  Austrian Research Institute for Artificial Intelligence None,"Natural Language Processing,Computational Linguistics,Computational Humour",39
585,474,Verified email at inf.u-szeged.hu - ,16,14,19,15,2019,1997,Balazs Szorenyi,research fellow at the Research Group on Artificial Intelligence of the Hungarian Academy of Homepage None,"Machine Learning,Learning Theory,Online Learning",47
592,384,Verified email at bnpparibas.com,10,9,14,8,2019,2004,Léa Amandine Deleris,"Head of RISK Artificial Intelligence Research, BNP Paribas Artificial Intelligence None","Artificial Intelligence,Natural Language Processing,Decision Science,Probabilistic Models,Risk Analysis",67
596,568,Verified email at caltech.edu,10,10,10,10,2019,2012,Kishore Jaganathan,Illumina Artificial Intelligence Laboratory Genomics None,"Genomics,Deep learning,Signal processing",19
597,447,Verified email at uma.es,13,12,17,13,2019,2001,Siham Tabik,Dpt. Computer Science and Artificial Intelligence. University of Granada High Performance Computing None,"High Performance Computing,GIS algorithms,GPUs,Deep Neural Networks",78
601,314,No verified email - ,15,10,20,11,2019,2001,Elena Lazkano,Computer Science and Artificial Intelligence. UPV/EHU Homepage None,,97
601,597,Verified email at de.bosch.com,13,13,16,16,2018,2012,Stefan Falkner,Bosch Center for Artificial Intelligence statistical physics None,"statistical physics,quantum walks,optimization,spin glasses",25
601,515,Verified email at fit.hcmus.edu.vn,13,12,17,16,2019,2001,Minh-Triet Tran,"Software Engineering & Artificial Intelligence Laboratory, University of Science, VNU-HCM Cryptography and Security None","Cryptography and Security,Multimedia and Interaction,Software Engineering",134
603,47,Verified email at daiict.ac.in - ,1,1,1,1,2016,2016,Farhan Ansari,"Computer Science, Machine Learning, Artificial Intelligence Homepage None","Cloud Computing,Data Scientist,Machine Learning,Artificial Intelligence",1
613,184,Verified email at lsi.upc.edu,10,8,12,3,2019,1969,Javier Bejar,"Professor of Artificial Intelligence,  Universitat Politècnica de Catalunya None","Artificial Inteligence,Machine Learning,Data Mining,Unsupervised Learning,Feature Selection",61
614,515,Verified email at mit.edu - ,11,11,12,11,2018,1987,Stephen H. Shum,"Graduate Student, MIT Computer Science and Artificial Intelligence Laboratory Homepage None","speech and language processing,speaker verification/clustering/diarization",24
614,579,Verified email at allenai.org - ,13,13,14,14,2019,2011,Roy Schwartz,"Research Scientist, Allen Institute for Artificial Intelligence, University of Washington Homepage None","Computational Linguistics,Natural Language Processing",23
637,439,Verified email at decsai.ugr.es,14,11,15,12,2018,2006,Carlos Cano,"Computer Science and Artificial Intelligence,  University of Granada None","Bioinformatics,Artificial Intelligence,Computer Science.",59
652,592,Verified email at allenai.org,5,4,2,2,2014,2010,Michael Schmitz,Allen Institute for Artificial Intelligence Artificial Intelligence None,"Artificial Intelligence,Programming Languages",10
659,658,Verified email at bosch.com,11,11,11,11,2019,2009,Anna Khoreva,Research Scientist at Bosch Center for Artificial Intelligence Computer Vision None,"Computer Vision,Machine Learning",22
660,659,Verified email at uclm.es - ,7,7,5,5,2018,2011,Ismael Serrano-Gracia,"Everis, Aerospace, Madrid, Spain. Artificial Intelligence PhD Homepage None","Computer Vision,Machine Learning,Drones,Event Detection",18
667,488,Verified email at de.bosch.com - ,12,10,13,10,2019,1993,Bastian Bischoff,Bosch Center for Artificial Intelligence Homepage None,"Machine Learning,Deep Learning,Reinforcement Learning,Autonomous Driving",24
673,470,Verified email at fi.upm.es - ,17,13,23,17,2019,1970,Emilio Serrano," (UPM), Artificial Intelligence Department (DIA),  Ontology Universidad Politécnica de Madrid None","Machine learning,Agent based social simulation,Social network analysis,Ambient Intelligence,Multi-agent systems",119
