citation,citation_2014,email,hindex,hindex_2014,iindex,iindex_2014,maxyear,minyear,name,position,tags,totaltitle
15072,4361,Verified email at ece.tamu.edu - ,69,34,182,106,2020,1983,Cam Nguyen,"Professor of Electrical and Computer Engineering,  Texas A&M University None","RF,microwave and millimeter-wave integrated circuits and systems",578
15215,4056,Verified email at umbc.edu - ,60,30,234,87,2020,1978,Curtis Menyuk,"Computer Science and Electrical Engineering Department,  University of Maryland Baltimore County None","optical fibers,optical communications,nonlinear optics,nonlinear dynamics and waves",714
15252,5463,Verified email at purdue.edu - ,56,32,211,115,2019,1962,Charles A Bouman,"Professor of Electrical and Computer Engineering,  Purdue University None","Image processing,Tomography,probability,signal processing",603
15343,6744,Verified email at wisc.edu,61,42,185,137,2019,1974,Thomas Jahns,"Professor, Dept. of Electrical and Computer Engineering,  Univ. of Wisconsin  - Madison","electric machines,power electronics,motor drives,distributed energy resources,microgrids",331
15267,5463,Verified email at ece.ubc.ca - ,68,37,218,147,2019,1981,S.E. Salcudean,"C.A. Laszlo and Canada Research Chair, Electrical and Computer Engineering,  UBC None","Medical robotics and image-guided interventions,elastography",419
15414,6168,Verified email at cse.tamu.edu - ,57,36,179,106,2019,1988,Robin Murphy,Computer Science and Engineering  Texas A&M None,"robotics,human-robot interaction,artificial intelligence,disaster robotics,search and rescue",433
15506,6077,Verified email at engr.wisc.edu - ,49,31,130,70,2019,1931,Barry Van Veen,"Professor of Electrical and Computer Engineering,  University of Wisconsin None","Signal Processing,Brain Networks,Microwave Imaging",290
15523,5325,Verified email at ece.gatech.edu - ,55,29,388,164,2019,1978,John D. Cressler,"Professor of Electrical and Computer Engineering,  Georgia Tech None",electronics,960
15432,6928,Verified email at purdue.edu - ,56,37,166,95,2019,1954,y. charlie hu,"Michael and Katherine Birck Professor of Electrical and Computer Engineering,  Purdue University None","Smartphone Energy Management,Networking,Distributed Systems",2694
15626,4560,Verified email at ece.cmu.edu,61,37,179,96,2019,1978,Bruce H. Krogh,"Professor of Electrical and Computer Engineering,  Carnegie Mellon University None","control,verification,embedded systems,power systems",344
15677,6498,Verified email at umich.edu - ,55,35,173,108,2019,1959,Mark Guzdial,"Professor, Computer Science, Engineering Education Research,  University of Michigan None","Computing Education,Learning Sciences & Technologies,Computer Supported Collaborative Learning",435
15693,4588,Verified email at cs.ntua.gr - ,58,32,206,128,2019,1982,Petros Maragos,"Professor of Electrical and Computer Engineering,  National Technical University of Athens None","signal processing,computer vision,speech&language,machine learning,robotics",444
15707,8630,Verified email at rice.edu - ,54,37,139,83,2019,1975,Ashutosh Sabharwal,"Department Chair and Professor, Department of Electrical and Computer Engineering,  Rice University None","Wireless Communications,Wireless Platforms,Bio-behavioral Sensing,Medical Devices,Quantitative Behavioral Sciences",366
15710,2916,No verified email,55,26,164,54,2018,1964,Russell Mersereau,Regents Professor Emeritus of Electrical and Computer Engineering Digital Signal Processing None,Digital Signal Processing,358
15753,5912,Verified email at ecs.umass.edu,52,36,230,154,2019,1985,lixin Gao,"Professor of Electrical and Computer Engineering,  Univ. of Massachusetts None","Internet Routing,Multimedia Communication,Cloud Computing",761
15800,3708,Verified email at cs.washington.edu - ,51,27,111,51,2015,1976,David Notkin,"Professor of Computer Science & Engineering,  University of Washington None",Software Engineering,251
15817,7251,Verified email at eecg.utoronto.ca - ,57,42,161,116,2019,1976,Steve Mann,"Professor of Electrical and Computer Engineering,  University of Toronto None","Wearable Computing,Mediated Reality,Natural User Interfaces,Fluid User Interfaces,Intelligent Image Processing",462
15837,8229,Verified email at winlab.rutgers.edu,56,41,132,105,2019,1989,Wade Trappe,"Professor, Electrical and Computer Engineering, WINLAB,  Rutgers University None","Wireless networking,signal processing,security,cryptography",340
15745,8150,Verified email at fi.upm.es - ,48,33,420,213,2020,1766,Andrés Silva,"Associate Professor of Software Engineering,  Universidad Politécnica de Madrid None","Requirements engineering,software safety,human factors in safety,critical infrastructures",3025
15898,4421,Verified email at ieee.org - ,56,27,156,69,2019,1968,"Der-Tsai Lee, aka D.T. Lee","Chair Professor, Computer Science & Information Engineering, National Taiwan University Homepage None",computer science,437
15846,4831,Verified email at cs.washington.edu - ,53,31,243,114,2020,1878,Richard  J. Anderson,"Professor of Computer Science and Engineering,   University of Washington None",Information and Computing Technologies for Development (ICTD),1094
15924,5051,Verified email at rutgers.edu - ,58,37,151,72,2019,1975,Roy Yates,"Professor of Electrical and Computer Engineering,  Rutgers University None","information theory,wireless communication,networking,queueing",274
15960,4665,Verified email at rice.edu - ,66,33,142,84,2019,1975,Edward Knightly,"Sheafor-Lindsay Professor of Electrical and Computer Engineering and Computer Science,  Rice None","Wireless Networking,Wireless Security,THz,UAV Sensor Networks",246
16099,12328,Verified email at wisc.edu - ,54,50,93,90,2019,2004,Zongfu Yu,"Associate Professor of Electrical and Computer Engineering,  University of Wisconsin - Madison None","Optics/Photonics,Vision/Imaging,Computational EM",218
16103,6402,Verified email at osu.edu - ,45,28,112,64,2018,1980,Randolph Moses,"Professor of Electrical and Computer Engineering, The  Ohio State University None","signal processing,radar processing,sensor networks",254
16125,5133,Verified email at cs.ucl.ac.uk,60,29,142,70,2018,1951,Anthony Finkelstein,"Professor of Software Systems Engineering,  UCL None","software engineering,biomedical computing",399
16140,6286,Verified email at umich.edu - ,69,43,210,133,2019,1991,Scott Mahlke,"Professor, Electrical Engineering and Computer Science Dept.,  University of Michigan None","Computer Architecture,Compilers",338
16150,8047,Verified email at site.uottawa.ca,57,43,355,194,2019,1977,Hussein T. Mouftah,Professor of Electrical Engineering and Computer Science Wireless Networks None,"Wireless Networks,Wireless Ad Hoc and Sensor Networks,Optical Networking,Switching and Routing,Smart Grid",1163
16239,7822,Verified email at ece.tamu.edu - ,60,47,237,145,2019,1967,C. Singh,Regents Professor & Irma Runyon Chair Professor of Electrical and Computer Engineering Homepage None,"power systems,reliability,economic dispatch,artificial   intelligence,atc",704
16240,11053,Verified email at ufl.edu,58,50,307,232,2019,1978,Jianzong Wang,"Postdoctoral Researcher of Department of Electrical and Computer Engineering,  University of Florida  ","Big Data,Storage System,Cloud Computing",772
16204,9838,Verified email at bub.ernet.in,52,37,373,257,2019,1819,Dilip Kumar S M,"Professor in Computer Science Engineering, University Visvesvaraya College of Engineering, Bangalore Mobile Ad hoc Networks None","Mobile Ad hoc Networks,Wireless Sensor Networks,Grid Computing,Cloud Computing,Wireless Mesh Networks",3063
16274,11999,Verified email at sydney.edu.au - ,59,54,139,126,2019,2004,"Dong Xu, IEEE Fellow, Chair in Computer Engineering",Verified email at sydney.edu.au -  University of Sydney None,"Computer Vision and Pattern Recognition,Multimedia,Transfer Learning",157
16262,7790,Verified email at cs.washington.edu - ,58,38,143,103,2019,1991,Rajesh P. N. Rao,"Computer Science and Engineering,  University of Washington None","Computational Neuroscience,Brain-Computer Interfacing,Artificial Intelligence",309
16291,4668,Verified email at ece.tamu.edu - ,63,38,160,101,2019,1936,Nick Duffield,", Electrical & Computer Engineering; Director, Institute of Data Science Texas A&M University None","Network Measurement,Sampling,Network Tomography,Online Social Networks,Big Data Analytics",295
16303,7488,Verified email at illinois.edu - ,66,40,260,184,2019,1907,Brian T. Cunningham,"Professor of Electrical and Computer Engineering,  University of Illinois None","Biosensors,Nanobiophotonics,Nano fabrication,Electromagnetics",654
16312,7094,Verified email at cse.ohio-state.edu - ,61,39,214,122,2019,1934,Srinivasan Parthasarathy,"Professor of Computer Science and Engineering, The  Ohio State University None","Data Mining,High Performance Computing,Social Network Analysis,Database Systems,Graph Mining",569
16415,3314,Verified email at eecs.northwestern.edu,57,31,185,62,2019,1969,Michael Honig,"Professor of Electrical Engineering and Computer Science,  Northwestern University None","communications,signal processing,networks",413
16577,5861,Verified email at kth.se - ,36,18,94,35,2019,1972,Gerald Q. Maguire Jr.,"Professor,  KTH Royal Institute of Technology , School of Electrical Engineering and Computer Science","computer communication,medical imaging,mobile systems",351
16587,9844,Verified email at ecs.umass.edu - ,46,37,67,59,2019,2003,Marco F. Duarte,"Associate Professor of Electrical and Computer Engineering,  University of Massachusetts Amherst None","Signal Processing,Machine Learning,Compressive Sensing",134
16668,13883,Verified email at anu.edu.au - ,68,60,245,232,2019,2001,Nick Birbilis,"The  Australian National University . Deputy Dean, College of Engineering & Computer Science","Materials design,Alloys,Additive manufacturing,Corrosion Science,Energy",506
16749,8357,Verified email at ucdavis.edu - ,53,40,146,116,2019,1992,Shuguang Cui,"Chair Professor of Electrical and Computer Engineering,  UC Davis None","Data Analytics,Statistical Signal Processing,Cyber-Physical Systems,Wireless Communications",476
16846,10143,Verified email at ece.ucsd.edu - ,69,48,142,113,2019,1990,Nuno Vasconcelos,"Professor of Electrical and Computer Engineering,  University of California San Diego None","computer vision,deep learning,image processing,machine learning,multimedia",257
16854,10671,Verified email at cs.washington.edu - ,60,49,132,116,2019,1972,Tadayoshi Kohno,"Professor of Computer Science and Engineering,  University of Washington None","Computer security,computer systems,human-computer interaction",245
16933,6746,Verified email at ece.ucdavis.edu - ,52,36,111,79,2019,1998,John Owens,"Department of Electrical and Computer Engineering,  UC Davis None","parallel computing,GPU,GPGPU,architecture,algorithms",210
16980,10782,Verified email at ust.hk - ,65,60,142,135,2019,2000,Zhiyong Fan,"Associate professor of Electronic and Computer Engineering, Hong Kong University of Science and Homepage None",Energy and Nanotechnology,304
16989,14102,Verified email at utoronto.ca,54,49,101,94,2019,1983,Sjoerd Hoogland,"Department of Electrical and Computer Engineering,  University of Toronto None","photonics,photovoltaics,light emission,solar cells",171
16997,10358,Verified email at cs.lth.se - ,42,29,110,75,2019,1992,Per Runeson,"Professor of Software Engineering,  Lund University None","Software engineering,Empirical software engineering,Software testing,Open innovation,Digital Society",268
17037,4137,Verified email at umich.edu - ,55,28,151,61,85,1761,John Laird,"Professor of Computer Science and Engineering,  University of Michigan None",Artificial Intelligence,342
17105,9712,Verified email at gatech.edu - ,54,40,255,160,2019,1997,Magnus Egerstedt,"Professor of Electrical and Computer Engineering,  Georgia Institute of Technology None","Control Theory,Robotics",592
17127,4662,Verified email at brown.edu - ,46,28,111,70,2019,1983,Gabriel Taubin,"Professor of Engineering and Computer Science,  Brown University None","Computer Graphics,Computer Vision,Digital Geometry Processing,3D Photography",266
17127,6876,Verified email at mit.edu,58,33,118,74,2019,1983,Bruce Tidor,"Professor of Biological Engineering and Computer Science,  MIT None",Computational Biology,285
17171,8497,Verified email at cs.washington.edu - ,62,48,133,105,2016,1989,Michael D. Ernst,"Professor of Computer Science & Engineering,  University of Washington None","Software Engineering,Programming Languages",228
17192,3447,Verified email at umich.edu - ,67,30,173,82,2019,1984,Michael Wellman,"Professor of Computer Science & Engineering,  University of Michigan None","Artificial Intelligence,Computational Finance,Computational Game Theory",277
17233,6396,Verified email at umich.edu - ,53,31,164,97,2019,1982,Stéphane Lafortune,"Professor of Electrical Engineering and Computer Science,  University of Michigan , USA","Systems and control,discrete event systems",322
17245,12212,Verified email at erciyes.edu.tr - ,26,25,31,29,2019,1996,Bahriye Basturk Akay,"Dept. of Computer Engineering,  Erciyes University None","Artificial Intelligence,Global Optimization,Evolutionary Computation,Swarm Intelligence,Software Engineering",46
17409,6159,Verified email at ece.ubc.ca - ,43,32,101,69,2019,1910,Philippe Kruchten,"Professor of software engineering,  University of British Columbia None","software engineering,software architecture,software development process,Rational,agile method",264
17581,12860,Verified email at ece.ucsb.edu - ,42,38,83,77,2019,2002,Dmitri Strukov,"Professor of Electrical and Computer Engineering,  University of California, Santa Barbara None",Novel electronic devices and circuits,167
17591,16892,Verified email at unc.edu,45,44,57,56,2019,1958,Lisle Mose,"Principal Software Engineer, Lineberger Comprehensive Cancer Center,  University of North Carolina  at","Bioinformatics,Software Engineering",72
17481,8890,Verified email at purdue.edu - ,64,43,265,176,2019,1990,Gerhard Klimeck,"Professor of Electrical and Computer Engineering,  Purdue University None","nanoelectronics,electron transport,quantum dots,coulomb blockade,high performance computing",1113
17604,6097,Verified email at eng.ucsd.edu,56,31,113,84,2019,1968,Dean Tullsen,"Professor of Computer Science and Engineering,  UC San Diego None","Computer Architecture,Compilers",200
17626,8223,Verified email at ece.ufl.edu - ,73,44,258,207,2019,1982,Vladimir Rakov,"Professor of Electrical and Computer Engineering,  University of Florida None","Lightning,Atmospheric Electricity,Lightning Protection",639
17626,8479,Verified email at uwaterloo.ca - ,58,39,272,142,2019,1892,Mohamed S. Kamel,"Professor of Electrical and Computer Engineering,  University of Waterloo None","Pattern Analysis,Machine Intelligence,Image Analysis,Pattern Recognition,Computational intelligence",694
17687,7491,Verified email at ucy.ac.cy - ,63,44,183,116,2019,1973,Marios Polycarpou,"Professor of Electrical and Computer Engineering, KIOS Research Center,  University of Cyprus None","intelligent systems,fault diagnosis,computational intelligence,distributed agents,cyber-physical systems",484
17746,7396,Verified email at sipi.usc.edu - ,63,37,265,131,2019,1992,Antonio Ortega,"Professor of Electrical and Computer Engineering,  University of Southern California None","Signal Processing,Graph Signal Processing",535
17837,11685,Verified email at cs.umn.edu - ,47,40,106,86,2019,1972,Arindam Banerjee,"Professor, Computer Science & Engineering,  University of Minnesota, Twin Cities None","Machine Learning,Data Mining",311
17835,6768,Verified email at g.ucla.edu,69,40,201,128,2019,1971,C. Joshi,"Professor of Electrical and Computer Engineering,  UCLA None","palsma physics,beam physics,laser-plasma interactions,plasma accelerators",1033
17844,7564,Verified email at comm.utoronto.ca - ,57,36,146,85,2019,1989,Frank R. Kschischang,"Professor of Electrical and Computer Engineering,  University of Toronto None","Coding Theory,Information Theory,Optical Communications,Communication Systems,Error Correcting Codes",327
17868,11928,Verified email at cse.ust.hk - ,59,48,170,115,2019,1985,Dit-Yan Yeung,"Professor of Computer Science and Engineering,  Hong Kong University of Science and Technology None","Machine Learning,Artificial Intelligence,Computer Vision,Pattern Recognition",285
17882,4937,Verified email at chtm.unm.edu,66,31,285,124,2019,1957,S. R. J. Brueck,"Distinguished Professor of Electical and Computer Engineering, Emeritus,  University of New Mexico None","Materials,Optics,Lithography",805
17970,3069,Verified email at ucsd.edu,64,25,309,91,2019,1962,C.W. Tu,"Electrical and Computer Engineering,  Univesity of California, San Diego None",Semiconductors,1016
18081,11466,Verified email at patelcollege.com - ,54,38,524,341,2019,1913,parmalik kumar,"professor of computer science & Engg. PGOI,BHOPAL Homepage None",data mining adhoc network image processing cloud computing neural network,3086
18149,4922,Verified email at ece.utoronto.ca - ,59,29,131,74,2019,1985,Jonathan Rose,"Professor of Electrical and Computer Engineering,  University of Toronto None","FPGAs,Architecture,CAD,The Automation of Medicine",177
18112,14180,No verified email,56,49,441,368,2019,1971,GAURAV  KUMAR,"Computer Science Engineer, MNNIT Allahabad Cyber Security None",Cyber Security,3102
18192,6137,Verified email at ece.tamu.edu - ,68,40,266,142,2019,1973,Sanchez-Sinencio E,Distinguished Professor and TI J. Kilby Chair Professor of Electrical and Computer Engineering Homepage None,"Analog Filters,Power Management,Harvesting Techniques,RF Circuits,analog mixed-signal",632
18194,6859,Verified email at wpi.edu - ,63,42,196,109,2019,1979,Kaveh Pahlavan,"Professor of Electrical and Computer Engineering,  Worcester Polytechnic Institute , Worcester, MA","WLAN,Localization,Body Area Networks",431
18592,7375,Verified email at chalmers.se - ,60,42,212,138,2019,1910,Jan Bosch,"Professor of Software Engineering,  Chalmers University of Technology None",Software engineering,599
18874,5378,Verified email at kdd.snu.ac.kr - ,52,29,89,63,2019,1983,Kyuseok Shim,"Professor of Electrical and Computer Engineering Department,  Seoul National University, Korea None","Data Mining,Database Management Systems,MapReduce Algorithms for Big Data Analysis",230
19044,11396,Verified email at mit.edu - ,53,42,132,100,2019,1954,Pablo A. Parrilo,"Professor of Electrical Engineering and Computer Science,  Massachusetts Institute of Technology None","Convex Optimization,Semidefinite Programming,Systems and Control,Applied Mathematics",295
19014,7874,Verified email at utdallas.edu,60,40,334,211,2019,1967,John Hansen,"Associate Dean for Research; Erik Jonsson School of Engineering & Computer Science, The University Speech Processing None","Speech Processing,Speech Recognition,Speaker ID,Speech Under Stress,Lombard Effect",852
19170,7786,Verified email at asu.edu - ,40,23,129,56,2019,1996,K. Selcuk Candan,"Professor of Computer Science and Engineering,  Arizona State University None","Data management,databases,multimedia retrieval",374
19175,7314,Verified email at stanford.edu - ,69,45,141,95,2019,1899,Kunle Olukotun,"Cadence Design Systems Professor of Computer Science,  Stanford University None","computer architecture,parallel computing,programming languages",266
19139,9131,Verified email at snu.ac.kr - ,70,42,339,209,2020,1971,Byoungho Lee,", Professor of School of Electrical and Computer Engineering Seoul National University None","3D display,Plasmonics,Diffractive optics,Photonics",1637
19215,9136,Verified email at ece.toronto.edu - ,78,51,260,184,2019,1983,Baochun Li,"Professor of Electrical and Computer Engineering,  University of Toronto None","Cloud Computing,Peer-to-Peer Networks,Network Coding,Wireless Networks,Multimedia Networking",611
19236,5212,Verified email at usc.edu,59,36,170,74,2019,1973,Kai Hwang,"Professor of Computer Engineering,  University of Southrn California None","Computer Science,Computer Engineedring,parallel computing",431
19216,12059,Verified email at skct.edu.in,59,42,382,262,2019,1957,Dr. S.J.K. jagadeesh kumar,"professor of computer science and engg, Sri Krishna college of tech, Coimbatore Broad band wireless access None","Broad band wireless access,WiMAX",3090
19243,11895,Verified email at srmuniv.edu.in - ,54,44,373,263,2019,1925,Rahul Singh,Student of Software Engineering Homepage None,"Human Computer Interaction,Cloud Computing,Graphics Designing,Economics",3066
19262,5887,Verified email at cse.unsw.edu.au,61,35,179,103,2019,1995,boualem benatallah,"Scientia Professor, Computer Science and Engineering,  UNSW Australia None","SOA/BPM/APIs,Data Curation and Cognitive Services,Crowdsourcing,Cloud Services Orchestration.",504
19313,10458,Verified email at bth.se - ,57,41,171,108,2019,1986,Claes Wohlin,"Professor of Software Engineering, SERL-Sweden,  Blekinge Institute of Technology , Sweden","Empirical Software Engineering,Software Engineering,Software Quality,Evidence-based Software Engineering,Software Process",264
19323,3930,Verified email at google.com - ,59,34,90,59,2019,1982,Steve Gribble,Principal software engineer at  Google None,"Networking,Operating Systems,Distributed Systems,Systems Security",139
19270,5973,Verified email at auburn.edu,66,35,289,134,2019,1965,Prathima Agrawal,Professor of electrical and computer engineering wireless networking None,wireless networking,971
19372,9724,Verified email at sun.ac.za,57,42,194,142,2019,1991,Andries Engelbrecht,", Department of Industrial Engineering, and Division of Computer Science Stellenbosch University None","Swarm Intelligence,Evolutionary Computation,Neural Networks,Optimization,Data Analytics",473
19464,10891,Verified email at uw.edu - ,62,53,147,130,2019,1980,Daniel Kirschen,Donald W. and Ruth Mary Close Professor of Electrical and Computer Engineering Homepage None,"Power Systems,Electrical Energy",267
19551,9028,No verified email,68,45,315,203,2019,1949,Xiang-Gen Xia,"Department of Electrical and Computer Engineering, University of Delaware, Newark, DE 19716, USA None None",,741
19614,10607,Verified email at njit.edu - ,67,50,312,201,2020,1945,Nirwan Ansari,"Distinguished Professor of Electrical and Computer Engineering,  New Jersey Institute of Technology None","Green Communications and Networking,Cloud Computing,Broadband Networks,Multimedia Communications",901
19646,9552,Verified email at ece.neu.edu - ,64,45,181,134,2019,1992,Milica Stojanovic,"Professor of Electrical and Computer Engineering,  Northeastern University None","Communications,Signal Processing,Networks,Underwater Acoustics",376
19717,10392,Verified email at njit.edu - ,69,54,217,143,2019,1987,Yun-Qing Shi,"Professor of Electrical and Computer Engineering,  New Jersey Institute of Technology  ","Image Processing,Information Forensics,Steganalysis,Pattern Recognition",488
19726,8594,Verified email at ttu.edu - ,79,47,290,198,2019,1808,Hongxing Jiang (江红星）,"Ed Whitacre Endowed Chair and Horn Professor, Electrical & Computer Engineering,  Texas Tech None","Semiconductors,Optoelectronics",712
19808,8715,Verified email at ttu.edu - ,79,47,293,203,2019,1808,Jingyu Lin (林景瑜）,"Linda Whitacre Endowed Chair & Horn Professor, Electrical & Computer Engineering,  Texas Tech None","Semiconductors,Optoelectronics",687
19901,5102,Verified email at ece.gatech.edu,60,32,153,73,2019,1969,Gordon Stuber,"Professor of Electrical and Computer Engineering,  Georgia Institute of Technology None","wireless communications,mobile communications",367
19914,6249,Verified email at ece.ucsb.edu,64,43,200,121,2019,1987,Upamanyu Madhow,"Professor of Electrical and Computer Engineering,  University of California, Santa Barbara None","Wireless communication,bio-inspired design for networking and inference",400
20079,7516,Verified email at berkeley.edu - ,67,41,321,150,2019,1884,Connie Chang-Hasnain,"Whinnery Chair Professor of Electrical Engineering and Computer Sciences,  University of California, Berkeley None","Nano-Photonics,Optoelectronics,Semiconductor Lasers,Nanostructured Materials",1028
20319,13426,Verified email at jhu.edu - ,70,57,188,152,2019,1997,Rene Vidal,"Data Science, Imaging Science, Biomedical Engineering, Computer Science, Electrical, Mechanical Homepage None","Machine Learning,Computer Vision,Medical Image Computing,Robotics,Control Theory",375
20352,4066,Verified email at umich.edu - ,63,29,175,69,2019,1970,Benjamin Kuipers,"Professor of Computer Science & Engineering,  University of Michigan None","Artificial Intelligence,Robotics,Autonomous Learning",406
20440,8551,Verified email at colorado.edu,55,34,115,85,2019,1978,Robert Erickson,"Professor of Electrical, Computer, and Energy Engineering,  University of Colorado-Boulder None",Power Electronics,191
20471,8390,Verified email at open.ac.uk,42,30,99,69,2019,1970,Helen Sharp,"Professor of Software Engineering,  The Open University None",,260
20199,12759,Verified email at effatuniversity.edu.sa,59,43,443,296,2019,1900,Mohammad A U Khan,"Associate Professor of Electrical and Computer Engineering, Jeddah, Saudi Arabia Digital Image Processing None","Digital Image Processing,Pattern Recognition",3094
20607,14631,Verified email at purdue.edu - ,69,53,212,176,2019,1913,Peide Ye,"Richard J. and Mary Jo Schwartz Professor of Electrical and Computer Engineering,  Purdue University None","Microelectronic devices,nano-materials,nano-electronics,condense-matter physics",654
20570,9425,Verified email at mit.edu - ,68,47,307,205,2019,1986,Erik Demaine,"Professor of Electrical Engineering and Computer Science,  Massachusetts Institute of Technology None","algorithms,computational geometry,data structures,graph algorithms,recreational algorithms",859
20668,7502,Verified email at umn.edu - ,74,43,325,161,2019,1985,Keshab K. Parhi,"Professor of Electrical & Computer Engineering,  University of Minnesota None","VLSI Signal Processing,VLSI,Machine Learning,Neuroengineering,Molecular Programming",728
21137,13295,No verified email,62,47,482,377,2019,1966,Chenhui Li,"Electrical & Computer Engineering, University of Wiscosnin-Madison Microlens None","Microlens,flexible electronics",1545
21434,20422,Verified email at cs.uw.edu - ,41,40,79,77,2019,1804,Ali Farhadi,"Associate Professor, Computer Science and Engineering,  University of Washington None","Computer Vision,Machine learning,Artificial Intelligence",129
21424,11346,Verified email at uci.edu - ,57,41,173,115,2019,1758,A. Lee Swindlehurst,"Professor of Electrical Engineering and Computer Science,  University of California Irvine None","signal processing,wireless communications,sensor arrays,radar",431
21666,6640,Verified email at cs.cornell.edu,56,36,100,69,2019,1984,David Shmoys,Professor of Operations Research & Information Engineering and of Computer Science Optimization None,"Optimization,Design and analysis of algorithms,Data Science",201
21765,7404,Verified email at illinois.edu,61,30,214,126,2019,1988,Jian-Ming Jin,"Professor of Electrical and Computer Engineering,  University of Illinois at Urbana-Champaign None",Computational Electromagnetics,657
21816,6309,Verified email at colorado.edu,19,11,33,12,2019,1991,Melinda Piket-May,"Professor of Electrical, Computer and Energy Engineering,  University of Colorado at Boulder None","Numerical modeling of electromagnetic phenomena at RF,microwave,and optical frequencies,Assistive Technology,Engineering Edu",95
21929,17079,Verified email at bgu.ac.il - ,56,47,170,149,2019,1980,Lior Rokach,"Professor of Software and Information Systems Engineering,  Ben-Gurion University of the Negev None","Data Science,Machine Learning,Recommender Systems,Big Data,Cyber Security",493
22079,9542,Verified email at ece.ufl.edu - ,83,52,318,234,2019,1985,Yuguang Fang,"Distinguished Professor, Department of Electrical and Computer Engineering,  University of Florida None","Wireless networks,cybersecurity,privacy,mobile health,IoT",564
21781,12140,No verified email,66,44,481,306,2019,1901,Savita Gupta,"Professor of Computer Science and Engineering, UIET, Panjab University, Chandigarh image processing None","image processing,image compression and denoising,and wavelet applications",3069
22120,8601,Verified email at purdue.edu - ,61,41,150,106,2019,1992,Joerg Appenzeller,"Professor of Electrical and Computer Engineering,  Purdue University None",nanoelectronics,339
22158,14990,Verified email at sib.swiss,29,23,35,29,2018,1994,Nicole Redaschi,"Head of Software Development, Swiss-Prot group, SIB Swiss Institute of Bioinformatics Bioinformatics None","Bioinformatics,Data integration,Molecular biology",45
22274,10304,Verified email at illinois.edu - ,58,47,157,116,2019,1992,Minh N. Do,"Professor in Electrical and Computer Engineering,  University of Illinois at Urbana-Champaign None","signal processing,computational imaging,geometric vision,data science",347
22292,8571,Verified email at odu.edu,77,50,251,152,2019,1967,Karl Schoenbach,"Professor Emeritus of Electrical and Computer Engineering,  Old Dominion University None",,718
22366,21681,Verified email at ensta.org,6,6,5,5,2018,2009,Olivier Grisel,Software Engineer at Inria Machine Learning None,Machine Learning,11
22523,11637,Verified email at nyu.edu - ,77,57,227,162,2019,1991,Zhong-Ping Jiang,"Professor of Electrical and Computer Engineering, Tandon School of Engineering,  NYU None","Dynamical networks,Nonlinear/distributed control,Learning-based control,Robust adaptive dynamic programming",569
22532,7551,Verified email at illinois.edu - ,71,37,208,114,2019,1982,Wen-mei W. Hwu,"Professor and Sanders-AMD Chair of Electrical and Computer Engineering,  University of Illinois  at","Computer Architecture,Compiler,Parallel Computing,Cognitive Computing Systems",506
22570,6046,No verified email,82,36,267,87,2019,1981,John Dracos,"Dr. Roy Czernikowski, Professor and Dean Computer Engineering Robotics None","Robotics,mechatronics",586
22392,12875,Verified email at duke.edu - ,60,40,580,401,2020,1786,Qing Huo Liu (柳清伙),"Professor of Electrical and Computer Engineering,  Duke University None","Electromagnetics,acoustics,inverse problems,geophysics,nanophotonics",2442
22645,13642,Verified email at janelia.hhmi.org,20,19,22,21,2019,2004,Jody Clements,"Senior Software Engineer, Janelia Farm Research Campus,  HHMI None","Data Visualization,Bioinformatics",32
22769,7684,Verified email at ece.ufl.edu - ,75,42,249,167,2019,1962,Martin Uman,"Distinguished Professor of Computer and Electrical Engineering,  University of Florida None","Lightning,Atmospheric Electricity,Electromagnetics",524
22864,11083,Verified email at umich.edu - ,79,55,372,248,2019,1996,Dennis Sylvester,"Professor of Electrical Engineering and Computer Science,  University of Michigan None","Integrated circuits,VLSI",731
22900,4824,Verified email at buffalo.edu,72,34,276,138,2019,1981,Chunming Qiao,Computer Science and Engineering network protocols None,"network protocols,network architectures,optical networks,connected vehicles,resilient systems",585
22916,10333,Verified email at cse.ust.hk - ,79,50,356,223,2019,2000,Qian Zhang,"Tencent Professor of Engineering, Department of Computer Science and Engineering, Hong Kong Homepage None","Wireless Networking,IoT,Smart Healthcare,Cognitive Radio Networks and Dynamic Spectrum Management,Sensor Networks",615
23018,7601,Verified email at udel.edu,53,31,141,72,2019,1979,Leonard Cimini,"Professor of Electrical and Computer Engineering,  University of Delaware None",wireless communications and networks,303
23080,13958,Verified email at uh.edu - ,50,44,83,81,2019,2005,Yan Yao,Associate Professor of Electrical and Computer Engineering and Materials Science and Engineering Homepage None,"Advanced energy storage,Battery,Conjugate Polymer,Organic Electronics",161
23085,7212,Verified email at mtu.edu,40,28,97,53,2019,1968,Zhi Tian,"Professor of Electrical and Computer Engineering, George Mason University Signal Processing None","Signal Processing,Wireless Communications",203
23161,8555,Verified email at eecs.berkeley.edu - ,74,40,391,172,2019,1981,Ming C. Wu,"Professor of Electrical Engineering and Computer Sciences,  University of California, Berkeley None","Optoelectronics,MEMS,MOEMS,Microfluidics,Optofluidics",1370
23476,11951,Verified email at ece.tamu.edu - ,58,43,124,89,2019,1977,Philip Hemmer,"Professor of Electrical & Computer Engineering,  Texas A&M University None","quantum optics,photonics,fluorescent diamonds",417
