citation,citation_2014,email,hindex,hindex_2014,iindex,iindex_2014,maxyear,minyear,name,position,tags,totaltitle
260,107,Verified email at somadetect.com - ,8,4,6,2,2015,1999,Idris El-Feghi,Computer Vision & Machine Learning Researcher Homepage None,"Computer Vision,Machine Learning and Optimization",47
257,172,Verified email at uist.edu.mk - ,6,6,4,4,2019,1997,Nikolai Siniak (Синяк Николай Георгиевич),"Dean, faculty of applied IT, machine intelligence and robotics, University of Information Science Homepage None","Smart and sustanable development,innovations,реструктуризация отраслей и предприятий",281
261,187,Verified email at ateknea.com,9,8,8,7,2019,2000,Carlos Guerrero-Mosquera,Senior consultant in AI & Machine learning. Machine Learning None,"Machine Learning,Computer Vision,AI,Cognitive neuroscience,Neuroimaging",29
263,151,Verified email at qbiznl.com,9,8,9,6,2014,2005,Leo van Nierop,"Consultant machine learning, QBiz Netherlands Machine Learning None","Machine Learning,Physics",14
263,187,Verified email at clix.pt,8,7,6,5,2018,2008,José Portêlo,"Machine Learning Engineer, Link Redglue Machine Learning None","Machine Learning,NLP,Data Science,Data Privacy,Cryptography",19
264,254,Verified email at pitt.edu - ,10,10,10,10,2019,2010,"Mohammad Gudarzi, PhD",Machine Learning Engineer at Kelzal Homepage None,"Signal processing,Algorithm development,Intelligent systems,Control design,Instrumentation",35
269,242,Verified email at amazon.com,11,9,11,9,2019,2010,Felix Hieber,"Machine Learning Manager,  Amazon None","Machine Translation,Deep Learning,Information Retrieval",18
269,217,Verified email at nicta.com.au,7,7,6,6,2018,2008,Alistair Reid,"Machine Learning Researcher,  NICTA None","Machine Learning,Gaussian Processes,Field Robotics",16
269,87,Verified email at berkeley.edu - ,9,4,9,3,2011,2003,Shahab Sheikh-Bahaei,"Principal Machine Learning Architect, WootCloud Inc. Homepage None","Machine Learning,Artificial Intelligence",33
271,271,Verified email at vsoftconsulting.com - ,11,11,15,15,2018,2013,Dr. Monica  Mundada,Off-Shore Head for Artificial Intelligence and Machine learning Homepage None,Machine Learning and Natural language processing,34
271,239,Verified email at healx.io,9,9,9,8,2019,2010,Saatviga Sudhahar,"Machine Learning Scientist, Healx Natural Language Processing None","Natural Language Processing,Machine Learning,Knowledge Graphs,Inference and Reasoning",21
272,261,Verified email at encs.concordia.ca,8,8,8,8,2018,2012,Mohammad Mostafa Soltani,"Ph.D., Senior Machine Learning Scientist Deep Learning None","Deep Learning,Real-time Location Systems,Computer Vision,Building Information Modeling,Construction & Safety Management",20
274,250,Verified email at ulaval.ca,7,6,6,5,2018,2008,Reza Shoja Ghiass,"Senior Sotware Engineer (Machine Learning and Computer Vision) , Zebra Technologies Computer Vision None","Computer Vision,Machine Learning,Face Recognition and Tracking",20
278,278,Verified email at osu.edu,5,5,4,4,2018,2016,Ramprakash Srinivasan,"Machine Learning Scientist, PathAI Computer Vision None","Computer Vision,Machine Learning,Face Perception,Deep Learning,Digital Pathology",11
280,252,Verified email at mit.edu - ,9,8,9,8,2019,2010,Yuyang (Bernie) Wang,"Sr. Machine Learning Scientist, Amazon Research Homepage None","Machine Learning,Random Matrix Theory,Time Series Forecasting",28
283,225,Verified email at dur.ac.uk - ,9,7,9,7,2019,2009,Noura Al Moubayed,"Assistant Professor in Machine Learning, Department of Computer Science,  Durham University None","Machine Learning,Deep Learning,Natural Language Processing,Anomaly Detection,Social Signal Processing",31
283,262,Verified email at iiserkol.ac.in,10,9,12,9,2018,2011,"Sabyasachi Mukhopadhyay(B.Tech,MS)",Google Developer Expert in Machine Learning Vertex Coloring None,"Vertex Coloring,Biomedical Signal & Image Processing,Time Series Analysis,Machine Learning,Wind & Solar Energy",48
284,253,Verified email at mgh.harvard.edu,10,10,10,10,2019,2002,Christine Leon Swisher,"Director of Machine Learning, Human Longevity, Inc. Machine Learning None","Machine Learning,Deep Learning,Signal Processing,Statistics,Healthcare Innovation",40
284,284,Verified email at nationwidechildrens.org - ,9,9,9,9,2018,2010,Sven Bambach,Data Science & Machine Learning at Nationwide Children's Hospital Homepage None,"Machine Learning,Computer Vision,Healthcare,Cognitive Science",22
285,162,No verified email,1,1,1,1,2005,2005,Abir Basak,"Machine Learning, Computer Vision, Natural Language Processing None None",,1
286,285,Verified email at sfu.ca - ,6,6,4,3,2019,2013,Thibaut Durand,"Machine Learning Researcher, Borealis AI Homepage None","Machine Learning,Computer Vision,Deep Learning,Weakly Supervised Learning,Image Classification",14
288,288,Verified email at ltu.se - ,10,10,10,10,2020,2012,Rajkumar Saini,"Postdoctoral Researcher, EISLAB, Machine Learning,  Luleå University of Technology  , Sweden","Computer vision,Machine Learning,Human Computer Interaction,Image Processing",38
289,201,Verified email at ieee.org - ,7,5,7,4,2011,2008,"Ajendra Dwivedi, PhD.",Machine Learning and Systems Engineer Homepage None,"Complex Network Theory,Machine Learning,Artificial Intelligence",11
291,182,Verified email at nvidia.com - ,6,6,6,6,2014,2007,Marek Kolodziej,"Senior Deep Learning Software Engineer,  NVIDIA None","Deep Learning,Machine Learning,Systems Softw. Eng.,Statistics,Econometrics",9
291,195,Verified email at apple.com - ,9,7,8,4,2019,2010,Stephan Peitz,Machine Learning Engineer at  Apple  (Machine Translation),"Machine Translation,Neural Machine Translation,Speech Translation",42
293,225,Verified email at ulb.ac.be - ,9,6,9,6,2018,1987,Miguel Lopes,"PhD researcher, Machine Learning Group,  ULB , Bruxelles","Machine learning,Statistical inference,Bioinformatics",29
293,286,Verified email at cs.rwth-aachen.de - ,9,8,9,8,2018,2011,Tamer Alkhouli,"Machine Learning Scientist, AppTek Homepage None","Statistical Pattern Recognition,Statistical Machine Translation",20
294,212,Verified email at kitware.com - ,11,8,11,7,2019,2008,Deepak Roy Chittajallu,"Principal R&D Engineer - Computer Vision and Machine Learning,  Kitware Inc .","Biomedical Image Analysis,Computer Vision,Machine Learning,Pattern Recognition",28
295,194,Verified email at tableau.com - ,5,4,4,4,2014,2008,"Amir Meimand, Ph.D.","Strategic Sales Consultant, Machine Learning and Predictive Analytics Homepage None","Application of game theory in Revenue Management,Freight Transportation,Supply Chain Network Design",11
297,297,Verified email at icometrix.com,6,6,6,6,2019,2014,Saurabh Jain,Deep learning expert-icometrix Medical imaging None,"Medical imaging,deep learning,image segmentation and registration",23
298,298,No verified email - ,9,9,8,8,2019,2014,Jie Zhang,Senior Machine Learning Research Scientist at Adobe Homepage None,"Big Data,Data Mining,Statistical Learning,Bioinformatics,Software Engineering and Computer Algorithms",25
298,298,Verified email at Amazon.com,4,4,3,3,2019,2014,Gil Sadeh,"Machine Learning Research Scientist, Amazon Lab126 Machine Learning None","Machine Learning,Deep Learning,Computer Vision,NLP",7
298,162,Verified email at belkin.com,10,7,10,4,2017,1998,Omid Jahromi,"Sr Machine Learning Engineer, Belkin International Inc Signal Processing None","Signal Processing,Machine Learning,Optics,Statistics,Applied Mathematics",43
301,221,Verified email at ge.com - ,10,9,13,9,2018,2006,Abhishek Srivastav,"Machine Learning Researcher, GE Global Research, SF Bay Area Homepage None","Machine Learning,Prognostics and Health Management,Time-series analysis,Probabilistics Graphical Models",31
305,304,Verified email at Knights.ucf.edu,8,8,8,8,2019,2014,Mostafa Rahmani,"Machine Learning Researcher, Baidu Research Randomized Big Data Analysis None","Randomized Big Data Analysis,Machine Learning,Deep Learning",32
308,306,Verified email at kth.se - ,8,8,7,7,2019,2016,Judith Bütepage,"PhD student in Machine Learning and Robotics, RPL,  KTH , Stockholm","Machine Learning,Robotics,Computational Neuroscience",19
308,308,Verified email at us.panasonic.com,7,7,7,7,2019,2014,Stefano Alletto,"Deep Learning Engineer, Panasonic Beta, Mountain View, CA Computer Vision None","Computer Vision,Image Processing,Machine Learning",26
311,307,Verified email at sri.com - ,10,10,11,11,2019,2013,Muthu Kumar Chandrasekaran,"Advanced Computer Scientist, Machine Learning,  SRI International None","Applied Machine Learning,Computational Linguistics,Information Extraction,Digital Libraries,MOOCs",26
312,208,Verified email at lenovo.com,7,7,7,6,2015,2006,Zhengping Ji,"Director of Machine Learning, Motorola Machine Learning None","Machine Learning,AI,Computer Vision,ASR",26
313,313,Verified email at vt.edu,7,7,6,6,2020,2014,Jose Cadena,"Research Staff Member, Machine Learning Group, Lawrence Livermore National Laboratory machine learning None","machine learning,graph algorithms,anomaly detection,approximation algorithms",27
316,295,Verified email at bmw.de,6,6,5,5,2019,2011,Martin Liebner,"Machine Learning Specialist,  BMW  Group","Driver Intent Inference,Risk Assessment",12
317,304,Verified email at johandahlin.com - ,11,11,12,11,2019,2011,Johan Dahlin,Self-employed consultant in Bayesian statistics and Machine learning. Homepage None,"Bayesian Learning,Computational Statistics,Machine Learning,Monte Carlo Methods,System Identification",34
319,314,Verified email at mail.kib.ac.cn - ,9,9,8,8,2019,2010,Yi Zhuangfang (NaNa),Machine Learning Engineer @ Development SEED Homepage None,"Green Rubber and Rubber Value Chain,GIS Web Application Development,Geospatial Analysis,Ecosystem Services,Carbon Finance",27
325,323,No verified email,3,3,1,1,2016,2009,Zena Hira,Machine Learning Engineer machine learning None,"machine learning,data science",8
326,318,Verified email at intelligence.org - ,10,10,11,10,2017,2014,Nate Soares,Machine Intelligence Research Institute Homepage None,Artificial Intelligence,26
327,287,No verified email,10,10,10,10,2018,2005,Dr Kamal Mehta,Professor Computer Engineering Research Head Deep learning and Artificial Skills VLSI None,"VLSI,Low power design,Parallel computing,AI",65
337,280,Verified email at umu.se,10,9,10,9,2019,2005,Tommy Löfstedt,"Primary research engineer in Machine Learning and Medical Image Analysis,  Umeå University None","Machine Learning,Statistics,Data Science,Image Analysis",43
337,337,Verified email at snips.ai - ,8,8,8,8,2018,2000,Alaa Saade,Senior Machine Learning Scientist at snips.ai Homepage None,"Statistical physics of disordered systems,machine learning",15
338,195,Verified email at uci.edu,10,8,10,7,2018,2003,Mahdi hajiaghayi,Machine learning scientist at Microsoft Optimization None,"Optimization,Image processing,machine learning,communication theory",29
339,339,Verified email at cs.cmu.edu - ,9,9,9,9,2019,2017,Paul Pu Liang,"Machine Learning Department,  Carnegie Mellon University None","Machine Learning,Deep Learning,Natural Language Processing,Multimodal Learning",25
339,337,Verified email at mit.edu - ,8,8,8,8,2019,2012,Sudeep Pillai,"Machine Learning Research Scientist, Toyota Research Institute Homepage None","Computer Vision,Robotics,Machine Learning",20
349,348,Verified email at gatech.edu - ,10,10,11,11,2018,2012,Robert Pienta,Center for Advanced Machine Learning - Symantec Homepage None,"Visual Analytics,Security,Graph Data Mining",27
349,314,Verified email at illinois.edu - ,11,11,11,11,2019,2011,Babak Behzad,Machine Learning at Solvvy Homepage None,"NLP,Machine Learning,HPC,Parallel Computing,Cloud Computing",25
359,359,Verified email at fau.de - ,10,10,11,11,2018,2011,Heike Leutheuser,"Machine Learning and Data Analytics Lab, Department of Computer Science, Friedrich-Alexander Homepage None","Data Mining,Knowledge Discovery in Databases,Machine Learning,Physiological Data Analysis,Biosignal Processing",37
359,146,Verified email at solidware.io - ,10,6,10,4,2018,2002,Yury Tsoy,"Chief Machine Learning Scientist, Solidware Homepage None","Evolutionary Computation,Neuroevolutionary Algorithms,Machine Learning,Image Processing",85
363,359,Verified email at uwaterloo.ca - ,8,8,7,7,2019,2010,Tameem Adel,"Machine Learning Group, University of Cambridge Homepage None","Machine Learning,Probabilistic Graphical Models,Bayesian Inference,Deep Learning,MRI",27
372,361,Verified email at amazon.com,7,7,7,7,2018,2010,Tobias Domhan,"Machine Learning Scientist,  Amazon None","Machine Learning,Machine Translation,Bayesian Optimization",9
372,370,Verified email at amazon.com - ,7,7,6,6,2019,2011,Hyokun Yun,Machine Learning Scientist at  Amazon None,"Machine Learning,Statistics,Artificial Intelligence,Natural Language Processing,Optimization",20
375,233,Verified email at yousician.com,11,10,14,10,2019,2003,Toni Hirvonen,"Machine Learning Algorithm Developer, Yousician Machine Learning None","Machine Learning,Deep Learning,Audio Processing,Immersive Audio",59
380,377,Verified email at prowler.io - ,9,9,9,9,2019,2010,Stefanos Eleftheriadis,Senior machine learning researcher at PROWLER.io Homepage None,"machine learning,Gaussian processes,reinforcement learning",15
383,339,Verified email at alumni.rub.de - ,9,8,9,8,2019,2009,Vicente Reyes-Puerta,Machine Learning Engineer Homepage None,,19
384,342,Verified email at nih.gov,12,12,12,12,2019,2011,Patrick McClure,"Machine Learning Team, National Institute of Mental Health Machine Learning None","Machine Learning,Artificial Intelligence,Computational Neuroscience,Computer Vision,Medical Image Analysis",18
389,340,Verified email at aexp.com - ,9,9,9,9,2014,2007,"Manish Gupta, Ph.D.",Vice President- Machine Learning & Data Science Research @ American Express Homepage None,"machine learning,deep learning,data mining,advance analytics,neural network",16
390,368,Verified email at cubicasa.com,9,9,9,9,2019,2011,Juha Ylioinas,"Machine Learning Researcher, CubiCasa Oy Machine Learning None","Machine Learning,Computer Vision",19
391,187,Verified email at in.ibm.com,10,8,11,5,2018,1992,Sambuddha Roy,Unaffiliated - Deep Learning Consultant/Practitioner Deep Learning None,"Deep Learning,Approximation Algorithms,Complexity Theory",50
393,363,Verified email at epfl.ch - ,11,10,13,11,2019,2009,Sebastian Urban Stich,", Machine Learning and Optimization Laboratory EPFL None","Machine Learning,Optimization",36
399,284,No verified email - ,11,10,13,13,2019,2006,"ZHENG FU, Ph.D.","Evangelist of Data Science, Machine Learning and AI Homepage None",Bioinformatics / Data Science,22
401,386,Verified email at dwavesys.com,5,5,5,5,2019,2006,Jason Tyler Rolfe,"Principal machine learning researcher, D-Wave Systems Machine Learning None","Machine Learning,Deep Learning,Recurrent Neural Networks",19
402,387,Verified email at landing.ai - ,11,10,12,11,2018,2002,Alejandro Betancourt,Sr Machine Learning Engineer at Landing AI Homepage None,"Applied Mathematics,Artificial Inteligence,Computer Science,Regional Sciene",23
404,402,Verified email at telecom-paristech.fr - ,10,10,10,10,2019,2010,Robert Mansel Gower,"Assistant professor in Machine Learning, at  Telecom-Paristech None","randomized methods,convex optimiation,machine learning,numerical analysis,automatic differentiation",37
405,376,Verified email at amazon.com,11,10,12,11,2019,2007,Ben London,Machine Learning Scientist at  Amazon None,"machine learning,statistical learning theory,structured prediction",33
407,265,Verified email at wacamlds.com.au - ,11,11,12,11,2018,2004,"Nilimesh Halder, PhD",Data Scientist & Applied Machine Learning Engineer Homepage None,"Data Science & Predictive Analytics,Marketing Strategy & Consumer Behaviour Modelling,Customer Segmentation,Deep Learning",30
409,345,Verified email at connect.polyu.hk - ,10,10,10,10,2019,2009,Kwok-Wai Hung,"Senior Machine Learning Researcher, Huawei Hisilicon Homepage None",Image and Video Processing,38
413,246,Verified email at seas.harvard.edu - ,12,9,14,8,2019,2005,Ritwik Kumar,"Director, Machine Learning, Netflix Homepage None","Machine Learning,Computer Vision",32
414,414,Verified email at cs.cmu.edu,4,4,2,2,2019,2018,Shaojie Bai,"Machine Learning Department,  Carnegie Mellon University None","Machine Learning,Deep Learning",6
415,409,Verified email at twitter.com,12,12,12,12,2019,2012,Prakhar Biyani,Machine Learning Engineer Machine Learning None,"Machine Learning,Natural Language Processing,Recommender Systems",28
415,353,Verified email at jpl.nasa.gov - ,13,12,17,15,2019,2005,Hengameh Mirzaalian,Machine learning scientist @ JPL/ NASA /CalTech,"Machine learning,Image analysis",34
416,304,Verified email at fb.com,8,8,8,8,2018,2010,Mohammad M Hossain,"Research Scientist, Applied Machine Learning (AML),  Facebook Inc .",,12
417,283,Verified email at columbia.edu - ,10,8,11,7,2019,2002,Trenton Jerde,"Senior Editor, Nature Machine Intelligence Homepage None","Neuroscience,Cognitive Science,Artificial Intelligence,Machine Learning",17
422,239,Verified email at isical.ac.in,12,8,15,8,2019,1991,Kuntal Ghosh,"Machine Intelligence Unit,  Indian Statistical Institute None",Cognitive Science-Cybernetics,92
426,414,Verified email at fb.com,11,10,11,10,2019,2008,Bruno Costa,Software Engineer (Machine Learning) -  Facebook None,"Machine Learning,Computational Intelligence,Computer Vision,Evolving Systems,Fuzzy Systems",44
427,414,Verified email at volvocars.com - ,9,9,9,8,2019,2009,Srikar Muppirisetty,"Manager,  Machine Learning and Data Analytics at Volvo Car Corporation Homepage None","Machine/Deep Learning,Signal Processing,Wireless Communications",27
433,428,Verified email at google.com,8,8,8,8,2019,2013,Xinyang Yi,Google Research & Machine Intelligence Machine Learning None,"Machine Learning,Recommendations",20
434,162,Verified email at amazon.com,8,4,6,4,2018,2005,Almut Silja Hildebrand,"Machine Learning Scientist,  Amazon None","Natural Language Processing,Machine Translation",16
438,438,Verified email at wustl.edu,4,4,3,3,2019,2014,Amila Weerasinghe,"Machine Learning Data Scientist, Mercy Mathematical Modeling None","Mathematical Modeling,Theoretical Condensed Matter Physics,Quantum Hall Effect,Cancer Genomics,Machine Learning",12
439,426,Verified email at ebi.ac.uk - ,8,8,8,8,2019,2011,Santosh Tirunagari,"Machine Learning Scientist,  European Bioinformatics Institute None","Machine Learning,Deep Learning,Computer Vision,Natural Language Processing,Dimensionality Reduction.",41
440,416,Verified email at amazon.com - ,9,9,9,8,2018,2010,Madhu Raman,Machine Learning informed by AI Practitioner Homepage None,"Machine Learning First,Cloud Strategy,Data Driven Differentiation,Edge & Graph ML",50
444,383,Verified email at liu.se,8,8,8,7,2019,2006,Krzysztof Bartoszek,"Senior Lecturer, Division of Statistics and Machine Learning, Department of Computer and Information Phylogenentics None","Phylogenentics,Statistics,Evolution,Probability,R",69
445,428,Verified email at google.com - ,6,5,4,4,2017,2004,Zemin Zhang,Machine Learning Engineer at  Google None,"Computer vision,compressive sensing,machine learning",12
446,261,Verified email at irhythmtech.com - ,9,7,9,6,2015,2003,George Mathew,Machine Learning Scientist at iRhythm Technologies Homepage None,"Machine Learning,Deep Learning,Autonomous systems,Control & Dynamical Systems,Sensor networks.",19
450,446,Verified email at us.imshealth.com - ,12,12,14,14,2019,2012,Cheng Qian,"Sr. Machine Learning Engineer, IQVIA Homepage None","tensor decomposition,machine learning,signal processing,healthcare",35
451,357,Verified email at apple.com - ,6,6,6,4,2015,2008,Daniel Hauagge,Deep Learning Research Engineer Homepage None,"Computer Vision,Computer Graphics,Robotics",11
455,412,Verified email at fb.com - ,11,11,14,13,2016,2010,He Ba,"Software Engineer, Machine Learning at  Facebook None","Machine Learning,Natural Language Processing,Speech Signal Processing,Wireless Sensor Network",17
456,379,Verified email at snips.ai,12,11,13,13,2019,2009,Francesco Caltagirone,"Senior Machine Learning Scientist, Snips Machine Learning None","Machine Learning,Natural Language Processing,Automatic Speech Recognition",25
458,396,No verified email,11,10,14,10,2019,2008,Nóra Baka,machine learning R&D engineer at TomTom Maps medical image processing None,"medical image processing,machine learning",30
461,209,Verified email at lyft.com,11,7,11,5,2018,1977,Alejandro Rodríguez-Morantes,"Machine Learning Engineer, Lyft Machine Learning None",Machine Learning,86
463,454,Verified email at apple.com - ,7,7,5,5,2019,2011,Parang Saraf,"Sr. Machine Learning Scientist, News+,  Apple Inc .","Text Mining,Natural Language Processing,Deep Learning,Machine Learning",20
463,336,Verified email at isical.ac.in - ,12,11,14,11,2019,2004,Malay Bhattacharyya,"Assistant Professor, Machine Intelligence Unit,  Indian Statistical Institute, Kolkata None","Crowdsourcing,Big Data Analysis,Computational Biology",105
468,467,Verified email at ieee.org - ,11,11,12,12,2019,2009,Saman Sarraf,Sr. Machine Learning Scientist Homepage None,"Machine Learning,Data Science,Imaging,Computer Vision",37
468,463,Verified email at meeshkan.com - ,11,11,11,11,2018,2009,Kimmo Sääskilahti,"D. Sc. (Tech.), Meeshkan Machine learning Homepage None","Machine learning,heat transfer in nanoscale,carbon nanomaterials",19
470,393,Verified email at nicta.com.au,11,10,13,12,2018,2009,Simon O'Callaghan,Machine Learning Researcher at  NICTA None,"Machine Learning,Robotics,Artificial Intelligence",32
472,418,Verified email at amazon.com - ,10,8,10,8,2019,2004,Mohammed Khalilia,Machine Learning Scientist at  Amazon None,"Machine Learning,Clustering,Computational Health,Natural Language Processing",21
475,472,Verified email at fmr.com,10,10,11,11,2019,2013,Nicholas Cilfone,Fidelity Investments (Artificial Intelligence & Machine Learning Center of Excellence) Deep Learning None,"Deep Learning,Machine Learning,Multi-Scale Modeling,Systems Biology,Immunology",25
475,473,Verified email at uniklinik-freiburg.de - ,7,7,6,6,2019,2012,Robin Tibor Schirrmeister,"PhD Candidate, Translational Neurotechnology Lab and Machine Learning Lab,  University Freiburg None","Maschinelles Lernen,Semantische Suche,Brain Computer Interface",29
476,449,No verified email - ,12,12,15,15,2019,2007,Alexis Boukouvalas,"Machine learning engineer team lead, Prowler.io Homepage None","Bayesian statistics,Non-parametric Bayesian models,Gaussian Process",49
477,477,Verified email at cs.cmu.edu - ,11,11,12,12,2019,2013,Han Zhao,"PhD student, Machine Learning Department,  Carnegie Mellon University None","Machine Learning,Artificial Intelligence,Representation Learning,Probabilistic Reasoning",32
478,384,Verified email at cs.rwth-aachen.de,13,12,15,13,2019,2005,Amr Ibrahim El-Desoky Mousa,"Machine Learning Engineer, Apple Inc. Automatic Speech Recognition None","Automatic Speech Recognition,Language Modeling,Acoustic Modeling,Natural Language Processing,Machine Learning",29
478,463,Verified email at fb.com - ,6,6,6,6,2019,2012,Will (Wei) Feng,"Machine Learning Software Developer,  Facebook None","Recommender System,Data Mining,Social Media",12
483,462,Verified email at mu.edu.tr,9,9,9,9,2019,2010,Musa Peker,PhD | Machine Learning Scientist Machine Learning None,"Machine Learning,Natural Language Processing,Information Fusion,Medical Data Science",59
485,437,Verified email at sap.com,9,9,9,9,2019,2007,Tassilo Klein,SAP Machine Learning Research Medical Image Processing None,"Medical Image Processing,Deep Learning,Machine Learning,Computer Vision,NLP",42
488,481,Verified email at cs.cmu.edu - ,10,10,11,11,2019,2012,Willie Neiswanger,"PhD Student, Machine Learning,  Carnegie Mellon University None","Machine Learning,Inference,Optimization,Statistics,Computer Vision",26
493,481,Verified email at bsse.ethz.ch,11,11,14,13,2019,2011,Catherine Jutzeler,"Machine Learning & Computational Biology Lab, D-BSSE,  ETH Zürich None","Pharmaco-epidemiology,Neuroimaging,Neurological Disorders,Machine Learning,Data Mining",55
494,491,Verified email at google.com,10,10,10,10,2019,2015,Kaifeng Chen,Stanford University; Google Research & Machine Intelligence Computer Vision None,"Computer Vision,Deep Learning,Recommender System,Optoelectronics,Radiative Heat Transfer",33
497,497,Verified email at butterflynetinc.com - ,6,6,6,6,2019,2015,Pouya Samangouei,"Machine Learning Scientist, Butterfly Network Homepage None","Computer Vision,Machine Learning",12
497,319,Verified email at cs.tu-berlin.de,10,7,11,6,2012,2006,Márton Danóczy,"Machine Learning,  TU Berlin None","Machine learning,BCI",20
504,503,Verified email at tri.global - ,9,9,9,9,2019,2010,Wadim Kehl,"Machine Learning Scientist, Toyota Research Institute Homepage None",,20
505,379,Verified email at cl.uni-heidelberg.de - ,13,11,18,14,2018,1999,Artem Sokolov,"Machine Learning Scientist, Amazon &  Heidelberg University None",,66
506,431,Verified email at imm.ox.ac.uk - ,14,11,15,12,2019,2007,Aleksandr B. Sahakyan,"Group Leader, Integrative Computational Biology and Machine Learning, WIMM,  University of Oxford None","Computational Biology,Genomics,Computational Chemistry,Structural Biology",28
507,368,Verified email at csc.fi,12,10,17,12,2019,2003,Mats Sjöberg,Machine learning specialist at  CSC None,"Multimedia information retrieval,Computer Vision,Machine Learning,Deep Learning",62
511,363,Verified email at nvidia.com,14,12,17,14,2019,2005,Pietro Cicotti,"Senior Deep Learning Architect,  NVIDIA None","Machine Learning,High Performance Computing,Architecture,Systems",57
511,267,Verified email at siemens.com - ,12,9,20,9,2019,2007,Ulli Waltinger,"Head of Research Group Machine Intelligence, Siemens Corporate Technology, Munich Homepage None","Artificial Intelligence,Computer Science,Semantic Web,Data Mining,Knowledge Discovery",70
515,348,Verified email at cs.cmu.edu - ,10,8,10,6,2012,2006,Yi Zhang,"Machine Learning Department, School of Computer Science,  Carnegie Mellon University None",Machine Learning,14
517,391,Verified email at amazon.com,10,9,11,9,2017,2006,Mandalapu Dinesh,"Senior Machine Learning Scientist,  Amazon None","Machine Learning,Pattern Recognition,Handwriting Recognition",21
521,387,Verified email at cs.ucsb.edu - ,5,5,5,5,2019,2010,Yuanyang Zhang,"Software Engineer, Machine Learning at Google, Mountain View, CA Homepage None","Machine Learning,Statistics,Distributed Systems,Networking",19
526,494,Verified email at mit.edu,9,9,9,9,2019,2011,Jean-Philippe Péraud,"Machine Learning Engineer, Corning Inc; Affiliate, Lawrence Berkeley National Laboratory Machine learning None","Machine learning,Numerical methods for transport processes,Monte Carlo simulations,inverse problems",28
526,377,Verified email at synaptics.com,6,5,5,5,2012,2006,"Ehsan Bayaki, PhD","Senior Staff Machine Learning Software Engineer, Synaptics Optical Communications None","Optical Communications,Digital Communication Systems,Automatic Speech Recognition,Deep Learning,Audio/Image Signal Processin",10
529,493,Verified email at amazon.com,7,6,6,5,2018,2009,Arridhana Ciptadi,Machine Learning Scientist at  Amazon None,"Computer Vision,Machine Learning",13
532,400,Verified email at pletscher.org - ,9,7,9,5,2013,2004,Patrick Pletscher,Machine Learning Scientist Homepage None,Machine Learning,18
537,385,Verified email at apple.com,8,7,7,6,2017,2009,Harsimrat Singh Sandhawalia,"Senior Machine Learning Engineer,  Apple None",CV/ML,8
538,216,Verified email at jhu.edu,6,4,5,3,2018,2003,Balaji Veeramani,Machine Learning Expert Data Scientist  - GSK Machine Learning None,"Machine Learning,Computer vision,Computational and disease systems biology,Statistics,Biomedical Engineering",26
540,540,Verified email at helm.ai - ,7,7,6,6,2018,2013,Tiep Huu Vu,"Deep Learning Researcher, Helm AI INC Homepage None","Machine Learning,Deep Learning,Computer Vision,Convex Optimization,Compressed Sensing",14
544,336,Verified email at deakin.edu.au - ,14,11,18,13,2019,1982,Maia Angelova,Professor of Data Analytics and Machine Learning  Deakin University None,"Data Analytics,Network Physiology,Biomatematics,Mathematical Physics,Bioinformatics",99
547,523,Verified email at e.ntu.edu.sg,12,12,14,13,2017,2007,Khosro Bahrami,"Computer Vision, Machine Learning & Deep Learning Researcher, San Diego, CA, USA Computer Vision None","Computer Vision,Machine Learning,Deep Learning,Image Processing,Medical Image Processing",25
550,505,Verified email at siemens-healthineers.com,11,11,14,13,2019,2003,Oladimeji Farri,"Senior Director R&D - Machine Intelligence, Siemens Healthineers AI None","AI,NLP,Clinical Informatics",61
554,489,Verified email at liu.se - ,13,12,16,15,2019,2010,Joel Kronander,Computer Vision/Machine Learning at Nines Homepage None,"Machine Learning,Deep Learning,Computer Graphics,Computer Vision,Monte Carlo methods",31
561,525,Verified email at cs.cmu.edu - ,12,12,14,14,2019,2010,Ian En-Hsu Yen,"PhD, Machine Learning Department,  Carnegie Mellon University None","Machine Learning,Optimization,Artificial Intelligence",40
564,352,Verified email at sas.com - ,12,11,13,11,2014,2007,JeeHyun Hwang,"Sr. Staff Scientist, AI and Machine Learning R&D,  SAS institute None","AI,Machine Learning,Text Analytics,Software Engineering",26
571,424,No verified email,6,6,5,5,2017,2010,Yinyan He,"Software Engineer, Machine Learning, Former Chemist Hiking None","Hiking,Kayak,outdoor activities",9
572,442,Verified email at grab.com - ,11,10,11,10,2019,2005,Jagannadan Varadarajan,"Head of Data Science (Machine Learning & Maps), Grab Homepage None","Deep Learning,Graphical Models,Machine Learning,Computer Vision,Image Processing",37
573,558,Verified email at ugent.be,9,8,9,8,2019,2012,Michiel Stock,"Post doctoral researcher in machine learning, Ghent Univerisy machine learning None","machine learning,compuational biology,optimization,ecology,bioinformatics",31
573,573,Verified email at cnam.fr - ,9,9,9,9,2019,2016,Nicolas Audebert,Computer vision and machine learning researcher Homepage None,"Deep Learning,Computer Vision,Remote Sensing,Multimodal Learning",24
580,454,Verified email at exeter.ac.uk - ,12,10,15,11,2019,1977,Anjan Dutta,"Lecturer of Computer Vision & Machine Learning,  University of Exeter None","Computer Vision,Multi-modal Deep Learning,Graph Neural Network,Machine Learning",60
